scan_id,source_side,path,field_name,context_classification,drift_status
NODI-G2W-AUTH-06172,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,accepted_context_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06173,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,auto_map_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06174,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,qch_weighting_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06175,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,qch_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06176,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,qch_chi_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06177,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,chi_selected_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06178,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,jrc_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06179,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,yield_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06180,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,winner_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06181,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,detection_probability_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06182,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,production_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06183,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,runtime_configuration_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06184,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,is_formal_gate2_qch_sidecar,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06185,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,is_chi_selected,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06186,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,is_production_ingestion,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06187,COMSOL,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,is_runtime_configuration,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06188,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,policy_approved,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06189,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,policy_use_requested,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06190,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,policy_use_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06191,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,formula_use_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06192,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,direct_prs_bin_use_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06193,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,grain_level_ingestion_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06194,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,accepted_row_expansion_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06195,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,accepted_context_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06196,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,auto_map_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06197,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,qch_weighting_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06198,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,qch_eta_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06199,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,qch_chi_eta_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06200,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,chi_selected_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06201,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,jrc_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06202,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,yield_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06203,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,winner_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06204,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,detection_probability_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06205,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,production_ingestion_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06206,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,runtime_configuration_authorized,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06207,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,is_formal_gate2_qch_sidecar,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06208,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,is_chi_selected,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06209,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,is_production_ingestion,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06210,COMSOL,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,is_runtime_configuration,definition_context,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06211,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,policy_approved,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06212,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,policy_use_requested,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06213,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,policy_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06214,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,formula_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06215,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,direct_prs_bin_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06216,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,grain_level_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06217,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,accepted_row_expansion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06218,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,accepted_context_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06219,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,auto_map_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06220,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,qch_weighting_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06221,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,qch_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06222,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,qch_chi_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06223,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,chi_selected_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06224,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,jrc_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06225,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,yield_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06226,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,winner_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06227,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,detection_probability_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06228,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,production_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06229,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,runtime_configuration_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06230,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,is_formal_gate2_qch_sidecar,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06231,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,is_chi_selected,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06232,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,is_production_ingestion,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06233,COMSOL,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,is_runtime_configuration,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06234,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,policy_approved,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06235,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,policy_use_requested,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06236,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,policy_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06237,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,formula_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06238,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,direct_prs_bin_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06239,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,grain_level_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06240,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,accepted_row_expansion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06241,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,accepted_context_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06242,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,auto_map_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06243,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,qch_weighting_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06244,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,qch_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06245,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,qch_chi_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06246,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,chi_selected_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06247,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,jrc_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06248,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,yield_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06249,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,winner_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06250,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,detection_probability_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06251,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,production_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06252,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,runtime_configuration_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06253,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,is_formal_gate2_qch_sidecar,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06254,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,is_chi_selected,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06255,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,is_production_ingestion,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06256,COMSOL,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,is_runtime_configuration,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06257,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,policy_approved,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06258,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,policy_use_requested,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06259,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,policy_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06260,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,formula_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06261,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,direct_prs_bin_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06262,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,grain_level_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06263,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,accepted_row_expansion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06264,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,accepted_context_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06265,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,auto_map_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06266,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,qch_weighting_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06267,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,qch_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06268,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,qch_chi_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06269,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,chi_selected_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06270,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,jrc_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06271,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,yield_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06272,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,winner_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06273,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,detection_probability_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06274,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,production_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06275,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,runtime_configuration_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06276,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,is_formal_gate2_qch_sidecar,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06277,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,is_chi_selected,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06278,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,is_production_ingestion,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06279,COMSOL,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,is_runtime_configuration,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06280,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,policy_approved,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06281,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,policy_use_requested,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06282,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,policy_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06283,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,formula_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06284,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,direct_prs_bin_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06285,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,grain_level_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06286,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,accepted_row_expansion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06287,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,accepted_context_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06288,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,auto_map_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06289,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,qch_weighting_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06290,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,qch_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06291,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,qch_chi_eta_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06292,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,chi_selected_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06293,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,jrc_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06294,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,yield_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06295,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,winner_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06296,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,detection_probability_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06297,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,production_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06298,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,runtime_configuration_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06299,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,is_formal_gate2_qch_sidecar,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06300,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,is_chi_selected,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06301,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,is_production_ingestion,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06302,COMSOL,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,is_runtime_configuration,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06303,COMSOL,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,policy_approved,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06304,COMSOL,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,policy_use_requested,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06305,COMSOL,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,policy_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06306,COMSOL,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,formula_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06307,COMSOL,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,direct_prs_bin_use_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06308,COMSOL,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,grain_level_ingestion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06309,COMSOL,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,accepted_row_expansion_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06310,COMSOL,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,accepted_context_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
NODI-G2W-AUTH-06311,COMSOL,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,auto_map_authorized,ordinary_output,PASS_FALSE_OR_ABSENT
