scan_id,source_side,path,forbidden_term,term_present,context_classification,drift_status
NODI-G2W-FORBID-06149,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06150,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06151,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06152,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06153,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,time-to-clog,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06154,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,recovery,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06155,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06156,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06157,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06158,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06159,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06160,COMSOL,roadmap/EV_PBS_P0_P1_ANALYTIC_CHAIN_REVIEW_ROUND21_20260628.md,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06161,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06162,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06163,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06164,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,chi_selected,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06165,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06166,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,JOINT_ROUTE_CLASS,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06167,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,JRC,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06168,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,yield,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06169,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06170,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06171,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06172,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06173,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,time-to-clog,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06174,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,recovery,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06175,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,fabrication release,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06176,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06177,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06178,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06179,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06180,COMSOL,roadmap/EV_PBS_REALISM_SUBAGENT_CONSENSUS_REVIEW_20260620.md,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06181,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06182,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06183,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06184,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,chi_selected,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06185,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06186,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,JOINT_ROUTE_CLASS,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06187,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,JRC,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06188,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,yield,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06189,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06190,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06191,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06192,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06193,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,time-to-clog,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06194,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,recovery,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06195,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,fabrication release,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06196,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06197,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06198,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06199,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06200,COMSOL,roadmap/EV_PBS_REVIEW_SKETCH_CLOSEOUT_20260622.md,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06201,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06202,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06203,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06204,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,chi_selected,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06205,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06206,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06207,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,JRC,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06208,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,yield,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06209,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06210,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06211,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,wet pass probability,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06212,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,clogging rate,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06213,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,time-to-clog,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06214,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,recovery,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06215,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06216,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06217,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06218,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06219,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06220,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_CANONICAL_CONTRACT_V4_PACKET_20260627.md,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06221,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06222,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06223,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06224,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,chi_selected,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06225,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06226,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06227,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06228,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,yield,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06229,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06230,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06231,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06232,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06233,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,time-to-clog,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06234,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,recovery,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06235,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,fabrication release,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06236,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06237,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,production ingestion,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06238,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06239,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06240,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_EXTERNAL_AI_REVIEW_INTEGRATION_PACKET_20260625.md,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06241,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06242,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06243,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06244,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,chi_selected,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06245,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06246,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06247,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,JRC,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06248,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,yield,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06249,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06250,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06251,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06252,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06253,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,time-to-clog,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06254,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,recovery,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06255,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06256,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,runtime configuration,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06257,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,production ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06258,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,formula use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06259,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,direct PRS edge20 bin use,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06260,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_INPUT_LOCK_PREFLIGHT_PACKET_20260625.md,grain-level ingestion,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06261,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,q_ch weighting,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06262,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,q_ch*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06263,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,q_ch*chi*eta,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06264,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,chi_selected,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06265,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,route_score,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06266,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,JOINT_ROUTE_CLASS,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06267,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,JRC,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06268,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,yield,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06269,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,winner,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06270,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,detection_probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06271,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,wet pass probability,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06272,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,clogging rate,false,absent,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06273,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,time-to-clog,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06274,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,recovery,true,blocked_fixture_or_guardrail,PASS_NO_AUTHORIZATION_USE
NODI-G2W-FORBID-06275,COMSOL,roadmap/EV_PBS_SAMPLE_SURFACE_LITERATURE_ASSUMPTION_SET_EXTERNAL_AI_PROMPT_20260625.md,fabrication release,false,absent,PASS_NO_AUTHORIZATION_USE
