census_id,relative_path,sha256,file_size,safe_read_status,row_count,column_count,schema_fingerprint,matched_keywords,candidate_workstream,evidence_class_guess,safe_to_use_for_policy_review,reason_not_sufficient,claim_boundary,blocked_use,required_next_gate
NODI-G2S-CENSUS-0099,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_APERTURE_CHI_AGG_REVIEW_TABLE_20260628.csv,9fa52e672df4b5ee250ab735486c630de4354cbb84203473e3886e2a78493241,264685,READ,216,46,51f74061b24443d466c5504729aa48bdcda6972c586602e64ea3f8c3469289a4,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0100,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_ASSUMPTION_SENSITIVITY_EXPANSION_PACKET_20260628.md,b18819ba49a1e4a3c232320bda144ad1c559811bbb9ebb74e890469e668a8c37,3026,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0101,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_ASSUMPTION_SENSITIVITY_EXPANSION_TABLE_20260628.csv,c803c1c7d12d09da4082530d0a85abdc1c1f2f9e6851da05c43c3e5bfffbe57f,1059824,READ,867,54,206ff8289acd4695d4505580543dab9481c8eab8f231d42404e7a924a6045850,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0102,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_COMBINED_DESCRIPTOR_WATCH_PRIORITY_PACKET_20260628.md,0f057b46402ad311703fcdeba4888f3d1b3499c213e2835bbd0f25144a601bea,5208,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0103,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_COMBINED_DESCRIPTOR_WATCH_PRIORITY_TABLE_20260628.csv,b2e3a7b17fe991c49309e7a829fd9413eb83bc6df387f659b62a05eb90f29316,123559,READ,90,50,67f9cdabf7e69a306a2664d35029e56c5596c1956cbbbf12197bf0e3c8ac5697,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0104,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_COUPLED_ASSUMPTION_REFINEMENT_PACKET_20260628.md,92b91c745a4532c6d75eff321da0bdacf09d762d72a408dfb56616b24f6dc73a,2634,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0105,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_DESCRIPTOR_LOCAL_REVIEW_PACKET_20260627.md,f871594bb88e4a52af2c228a18d6144ee25efa1639f1b39abe90fa2edad4ba41,1613,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0106,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_FOCUSED_WATCH_SUBSET_TABLE_20260628.csv,e0207039be13af7565fcf0f534f60898995eba67f6d73febe23fd4adcf7bb4eb,66051,READ,51,50,4122bc6464d1f09daafd9b3e76e249d328b091ec0e5c1564183afef3f75215c2,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0107,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_INPUT_RECEIPT_REVIEW_REQUEST_BINDINGS_20260628.csv,e66a62bcf74d59ef5b5e3d9f5f142f5783bd5cc59fc2ab91d97c150295bf8180,4897,READ,8,24,1c2be9ac1e62225d22ff5d2654c6b692dd1f8ec923bfb27a56c382dd5452cf27,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0108,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_NCOLL_DESCRIPTOR_PACKET_20260628.md,f09c038289a80c1079bc821f534ef2bf7ad4a2066a55730b27c3000d1d05d1ec,2535,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0109,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_NCOLL_DESCRIPTOR_SURFACE_20260628.csv,14b88edc04b02d0e4e1e02983cd05ca6e785b22e35bce4d6d10e0f16e39c3472,124524,READ,90,48,a2c59706acf86a76299680f812887236a634baf33244b9a50415c04f73abdc6b,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0110,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_SIM_ASSUMPTION_INPUT_PACKET_20260628.md,5d4af0f01a31ecf4839240de8654e0003b0177daa35dbe03ecabd448812caefa,4592,READ,0,0,NO_SCHEMA,FLOW|NODI|V4|SURFACE|CLOG|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0111,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_ANALYTIC_PROXY_DESCRIPTOR_TABLE_20260628.csv,e71c026a70b503821179ce3c78417e064ededbfe8fecfb528201f19f9cc8aa36,42006,READ,30,52,ee015d4f931b14c61609eb0f7b43d4f3c9e5563d0f7fd1efaab41bfcbf5a54b1,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0112,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_REPRESENTATIVE_SMOKE_CASE_BINDING_20260628.csv,315533e2f538fb966543f49057286928e71719a09d628815a06e28116c781617,6983,READ,6,38,a0e0cee4c7459580584c88eeb5b3ec022da9c701556782d6558ca862f5c60123,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0113,roadmap/EV_PBS_V4_NORMAL_NANOCHANNEL_WALL_TAU_REPRESENTATIVE_SMOKE_LAUNCH_PACKET_20260628.md,86d25353a78b543f034c182870bb9c8b44c541084f959602b2ea251821e2bdc4,4841,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0114,roadmap/FIG_FLOW_V0_SUPPLEMENTED_CLOSEOUT_20260621.md,d7c0f26439764368b9b9a0b7b65503dd7fb306b4722940fcc6ad8d5f0d9e651f,2024,READ,0,0,NO_SCHEMA,QCH|FLOW|NODI|BINDING|CLOG|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0115,roadmap/FIGURE_COMPLETENESS_COMPUTE_CAMPAIGN_20260618.md,4f9c39d96b87f5d95a73e3b88cc1d1f9d3f29e13f1eb1bb639e47046e171f9b2,3174,READ,0,0,NO_SCHEMA,QCH|PRS|NODI|TRANSPORTED|ROUTE|DIAMETER|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0116,roadmap/NANO_ENTRANCE_FILTER_V4_TARGETED_FIELD_DESCRIPTOR_QUEUE_PREFLIGHT_PACKET_20260627.md,3efc497791cff527ee044412eaa4b4211f958446b53846fa202ec7d50992c93d,2597,READ,0,0,NO_SCHEMA,NODI|BINDING|V4|SURFACE|CLOG|ROUTE|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0117,roadmap/NODI_LOCAL_MIRROR_AND_PRS_V1_1_CODE_UPGRADE_20260621.md,1ad90dc983a4a02d7606ec8c2b7ea3f500955de6bf48e1ee4e6998ab58c382e1,18931,READ,0,0,NO_SCHEMA,EDGE|PRS|NODI|SURFACE|ROUTE|DIAMETER|BIN,EDGE,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-EDGE real evidence receipt
NODI-G2S-CENSUS-0118,roadmap/NODI_PRS_W800_MINIBATCH_AUTH_CASES_20260621.csv,a78646b835646241714d114ed4777188fe7197ff88aff9d5a822ef2849a3d756,6786,READ,8,28,f62d79cd3f9be06a9dc5d98c0183bf12b22d3313c5c0664304ab80f75ce21427,EDGE|TPD|PRS|NODI|ROUTE|DIAMETER|BIN,EDGE,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-EDGE real evidence receipt
NODI-G2S-CENSUS-0119,roadmap/P1_ROUTE_REALISM_AFTER_REPORT156_20260617.md,710e9264bd8d42ffcb03968b9e9787d37bc0e3960cb86ecfcb28938fac05fd2b,7890,READ,0,0,NO_SCHEMA,QCH|FLOW|PRS|NODI|SURFACE|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0120,roadmap/PEG_DRY_SURFACE_STATE_PACKET_20260621.md,9a2039c92b7a383430dc4669e4a7bbf06d6397b042627a73fc9f18e8b87dd050,8047,READ,0,0,NO_SCHEMA,EDGE|FLOW|NODI|BINDING|SURFACE|CLOG|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0121,roadmap/PHYSICS_QUEUE_SELECTED_WINDOW_CHI_PLAN.md,972aab729c8dac588f69c5ba7da8bcb9ce840ef596309610b55cbe73407e54ea,1935,READ,0,0,NO_SCHEMA,EDGE|NODI|TRANSPORTED|SURFACE|ROUTE|DIAMETER|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0122,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_AGGREGATE_20260622.csv,8f2be800709a2332ddecca6e43e1ccc619aa93b502eeeb0bffb5b41f9e8a6381,11363,READ,16,25,b231bf6c3ba2f140284bcda36a8adf8977466e8cdf39cba6f73cab57e1f80d07,QCH|TPD|PRS|NODI|ROUTE|DIAMETER|BIN,QCH,data_table_review_only,false,missing NODI-required binding/provenance fields: route_key|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0123,roadmap/TRANSPORTED_POSITION_SOURCE_SMOKE_CLOSEOUT_RETRY3_20260621.md,6bb0eac8fc25f75cf4289323c34ba44af08a1774e2c8f7d86f92ea86b4bc14aa,4595,READ,0,0,NO_SCHEMA,EDGE|TPD|PRS|NODI|TRANSPORTED|ROUTE|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0124,roadmap/COMSOL_GATE2C_NODI_BOUND_CONTEXT_EXPORT_CANDIDATE_PACKET_20260628.md,1dad921de30511c166a701a83b236755f1fc70c7e92b669dde3ccec9784c1e1a,996,READ,0,0,NO_SCHEMA,GATE2|EDGE|EDGE20|EDGE4|QCH|NODI,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0125,roadmap/COMSOL_GATE2C_TPD_BINDING_SCHEMA_ALIGNMENT_PACKET_20260628.md,a211a8a4d86d90e1d53553cabd07d047aacdf1ec51238db9d6d8f1e795692aac,772,READ,0,0,NO_SCHEMA,GATE2|TPD|PRS|NODI|BINDING|BIN,BINDING,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0126,roadmap/COMSOL_GATE2F_EDGE_LOSS_ERROR_SEMANTICS_PACKET_20260628.md,eedf051df2898821cc6b109b7ab8bd54ec546164da43d5dae294363948d9fee9,662,READ,0,0,NO_SCHEMA,GATE2|EDGE|EDGE20|EDGE4|NODI|BIN,EDGE,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-EDGE real evidence receipt
NODI-G2S-CENSUS-0127,roadmap/COMSOL_GATE2L_BINDING_REPAIR_TEMPLATE_V2_20260628.csv,87600a4ebdc2b382fb92643126bc56eba907dfd69b1cfafa0ed5776548fbdc19,2743,READ,4,23,d82da49df48a676d8712f821cdb7c375642deade801b41e2c7e433d38e22e1c9,GATE2|NODI|BINDING|ROUTE|DIAMETER|BIN,BINDING,template_or_synthetic_not_evidence,false,template_or_synthetic_not_evidence; not direct evidence,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0128,roadmap/COMSOL_GATE2P_BINDING_SYNTHETIC_SCHEMA_PACKAGE_20260628.csv,d0d3cc17eabce79d9c1c21aef305b99786be6da42bf2713e4d46e3d7acae5b3b,2627,READ,4,14,cbfd54a5136819964309c4c06b00dc112e535020cd00f986d8a638ded70ae129,GATE2|NODI|BINDING|ROUTE|DIAMETER|BIN,BINDING,template_or_synthetic_not_evidence,false,template_or_synthetic_not_evidence; not direct evidence,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-BINDING repair receipt
NODI-G2S-CENSUS-0129,roadmap/COMSOL_GATE2P_SYNTHETIC_DRY_RUN_SUBMISSION_PACKET_20260628.md,e0f316a9e4e8e6dbe60e305dc6d061ab637a153a32b47914c68d976d72a83f2f,774,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|NODI|BINDING|BIN,QCH,template_or_synthetic_not_evidence,false,template_or_synthetic_not_evidence; not direct evidence,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0130,roadmap/COMSOL_GATE2Q_REAL_EVIDENCE_WORK_ORDER_PACKET_20260628.md,fd18d14d1d7ffa8f0153d11467e188b809192f70936aff32c77d48805c479b8f,818,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|NODI|BINDING|BIN,QCH,work_order,false,work_order; not direct evidence,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
NODI-G2S-CENSUS-0131,roadmap/COMSOL_GATE2S_TO_GATE2X_DEEP_INTERFACE_AUDIT_MASTER_PACKET_20260628.md,a7e8ce5277bdf44ebab83654d0026f872f5f03cbeb3226f160dbf4dadf286975,1489,READ,0,0,NO_SCHEMA,GATE2|EDGE|QCH|NODI|BINDING|BIN,QCH,document_or_unknown_review_only,false,missing NODI-required binding/provenance fields: route_key|NODI_view|diameter_nm|bin_basis|source_sha256|row_identity,repo-census review-only; not evidence acceptance,q_ch weighting; q_ch*eta; q_ch*chi*eta; chi_selected; route_score; JOINT_ROUTE_CLASS; JRC; yield; winner; detection_probability; wet pass probability; clogging rate; time-to-clog; recovery; fabrication release; runtime configuration; production ingestion; formula use; direct PRS edge20 bin use; grain-level ingestion,Gate2X-QCH formal sidecar receipt
