synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,source_full_recompute_row_id,source_route_id_nodi,candidate_envelope_route_id_nodi,route_id_role,annulus_window_id,diameter_nm,n_events_requested,n_events_observed,full_recompute_execution_status,weighting_mode,comsol_weight_profile_diameter_nm,window_probability_mass_surrogate,selected_annulus_fraction,weighted_selected_annulus_fraction_surrogate,mean_peak_height,mean_local_snr,weighted_peak_height_contribution,weighted_local_snr_contribution,weight_claim_level
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P270-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P270-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,270,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.30000000000000004,0.25,0.07500000000000001,2231.4990702238483,3225243.869714912,669.4497210671545,967573.1609144737,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P270-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P270-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,270,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.18253089045991566,0.25,0.045632722614978916,2231.4990702238483,3225243.869714912,407.3175123484329,588706.6354894472,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P270-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P270-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,270,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.293244804610412,0.25,0.073311201152603,2231.4990702238483,3225243.869714912,654.3755088361085,945786.0083954786,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P280-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P280-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,280,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.30000000000000004,0.34375,0.10312500000000002,2542.609859019304,4065591.1972248205,762.7829577057913,1219677.3591674464,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P280-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P280-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,280,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.18253089045991566,0.34375,0.06274499359559602,2542.609859019304,4065591.1972248205,464.10484165895423,742095.9814754411,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P280-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P280-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,280,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.293244804610412,0.34375,0.10080290158482913,2542.609859019304,4065591.1972248205,745.6071313086231,1192213.4962560036,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P290-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P290-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,290,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.30000000000000004,0.375,0.11250000000000002,2818.004656216219,4511593.822966142,845.4013968648658,1353478.1468898426,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P290-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P290-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,290,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.18253089045991566,0.375,0.06844908392246837,2818.004656216219,4511593.822966142,514.372899219335,823505.2378994649,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P290-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P290-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,290,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.293244804610412,0.375,0.10996680172890451,2818.004656216219,4511593.822966142,826.3652248033563,1323001.449097248,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P300-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P300-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,300,32,32,executed_full_nodi_recompute,uniform_edge_mass,300,0.30000000000000004,0.5,0.15000000000000002,3040.403180842618,5238783.400274135,912.1209542527855,1571635.0200822407,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P300-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P300-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,300,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,300,0.18253089045991566,0.5,0.09126544522995783,3040.403180842618,5238783.400274135,554.9674999563631,956239.7989786627,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P300-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p5_0p8-P300-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p5_0p8,300,32,32,executed_full_nodi_recompute,comsol_residence_fraction,300,0.293244804610412,0.5,0.146622402305206,3040.403180842618,5238783.400274135,891.5824367030688,1536246.0146096586,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P40-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P40-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,40,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.34375,0.10312500000000002,0.16567081589520555,254.68623339484026,0.04970124476856167,76.40587001845209,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P40-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P40-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,40,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.1311323357291012,0.34375,0.04507674040687854,0.16567081589520555,254.68623339484026,0.021724801050484212,33.39760066311242,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P40-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P40-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,40,32,32,executed_full_nodi_recompute,comsol_residence_fraction,220,0.22983497845110407,0.34375,0.07900577384256702,0.16567081589520555,254.68623339484026,0.03807694840125139,58.53580496409597,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P60-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P60-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,60,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.25,0.07500000000000001,2.160253857842836,3189.7968779165285,0.6480761573528508,956.9390633749587,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P60-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P60-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,60,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.1311323357291012,0.25,0.0327830839322753,2.160253857842836,3189.7968779165285,0.28327913414673284,418.2855151025891,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P60-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P60-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,60,32,32,executed_full_nodi_recompute,comsol_residence_fraction,220,0.22983497845110407,0.25,0.057458744612776017,2.160253857842836,3189.7968779165285,0.4965018988662226,733.1268966993443,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P100-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P100-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,100,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.46875,0.14062500000000003,66.87934066842324,94760.98864757127,20.063802200526975,28428.296594271385,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P100-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P100-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,100,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.1311323357291012,0.46875,0.06146828237301619,66.87934066842324,94760.98864757127,8.77004415387261,12426.229777354865,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P100-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P100-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,100,32,32,executed_full_nodi_recompute,comsol_residence_fraction,220,0.22983497845110407,0.46875,0.10773514614895503,66.87934066842324,94760.98864757127,15.371211821351103,21779.38978381986,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P150-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P150-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,150,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.40625,0.12187500000000001,405.17030185612657,615856.015502692,121.55109055683799,184756.8046508076,uniform_surrogate
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P150-N32-TH85-comsol_outlet_flux_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P150-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,150,32,32,executed_full_nodi_recompute,comsol_outlet_flux_fraction,220,0.1311323357291012,0.40625,0.05327251138994737,405.17030185612657,615856.015502692,53.13092805045887,80758.63778568557,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P150-N32-TH85-comsol_residence_fraction,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P150-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,150,32,32,executed_full_nodi_recompute,comsol_residence_fraction,220,0.22983497845110407,0.40625,0.09337045999576103,405.17030185612657,615856.015502692,93.12230759613018,141545.254052044,comsol_transport_bin_surrogate_not_exact_pxu
sidewall_full_recompute_distribution_weighted_lock_v1,WEIGHTED-FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P220-N32-TH85-uniform_edge_mass,"execute or plan full NODI recompute coverage for the sidewall branch, then lock distribution-weighted dimension, annulus, and interference-response context","exact P(x,u) probability claim, route winner, scalar score, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",full_nodi_recompute_distribution_weighted_context_not_exact_pxu,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,FULL-FUW-660_W800_D900-to-660_W880_D900-A0p6_0p9-P220-N32-TH85,660/W800/D900,660/W880/D900,full_recompute_weighted_context_not_selection,0p6_0p9,220,32,32,executed_full_nodi_recompute,uniform_edge_mass,220,0.30000000000000004,0.40625,0.12187500000000001,814.3570685446604,1282436.9565303563,244.30712056339814,384731.08695910696,uniform_surrogate
