synthesis_version,row_id,allowed_use,blocked_use,claim_boundary,not_exact_pxu_probability_grid,not_detection_probability,not_yield,not_selection_metric_claim,not_winner,not_qch_weighted,not_true_W_eff,not_production_recommendation,decision_use_allowed,comsol_v4_assumption_set_id,comsol_v4_assumption_set_version,comsol_v4_assumption_set_sha256,stage_id,source_route_id_nodi,weighting_mode,candidate_envelope_route_id_nodi,source_W_nominal_nm,candidate_envelope_W_top_nm,W_top_nm,width_delta_vs_candidate_nm,width_context,weighted_event_rows,leading_mass_window_context,leading_peak_contribution_window_context,leading_snr_contribution_window_context,mean_weighted_peak_contribution,mean_weighted_local_snr_contribution,mean_weighted_selected_annulus_fraction
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-uniform_edge_mass-W780,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,uniform_edge_mass,404/W680/D900,600,680,780,100,above_extension_anchor_width,39,0p5_0p8,0p6_0p9,0p6_0p9,135.19416355423382,251187.50343739204,0.12115384615384615
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-comsol_outlet_flux_fraction-W800,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,comsol_outlet_flux_fraction,404/W680/D900,600,680,800,120,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,88.6855296647999,164983.40844861665,0.06469901616531183
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-comsol_residence_fraction-W800,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,comsol_residence_fraction,404/W680/D900,600,680,800,120,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,129.8930652367636,242385.81586705,0.09631333588526587
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-uniform_edge_mass-W800,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,uniform_edge_mass,404/W680/D900,600,680,800,120,above_extension_anchor_width,39,0p5_0p8,0p5_0p8,0p6_0p9,135.94099050777803,254448.0594084315,0.10384615384615385
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-comsol_outlet_flux_fraction-W820,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,comsol_outlet_flux_fraction,404/W680/D900,600,680,820,140,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,89.01435052697299,169748.38011100827,0.08129534429877083
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-comsol_residence_fraction-W820,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,comsol_residence_fraction,404/W680/D900,600,680,820,140,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,130.39867314460676,248556.40933026036,0.12011483240213743
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-uniform_edge_mass-W820,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,uniform_edge_mass,404/W680/D900,600,680,820,140,above_extension_anchor_width,39,0p5_0p8,0p5_0p8,0p5_0p8,136.49776849317075,259910.48892140228,0.12884615384615386
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-comsol_outlet_flux_fraction-W840,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,comsol_outlet_flux_fraction,404/W680/D900,600,680,840,160,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,89.37503974437779,166719.23285188177,0.07868944016928252
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-comsol_residence_fraction-W840,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,comsol_residence_fraction,404/W680/D900,600,680,840,160,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,130.90306907156537,244841.39321323868,0.11491035139966273
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-404_W600_D900-uniform_edge_mass-W840,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,404/W600/D900,uniform_edge_mass,404/W680/D900,600,680,840,160,above_extension_anchor_width,39,0p5_0p8,0p4_0p7,0p5_0p8,137.00391743112928,256469.00678523944,0.12051282051282053
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_outlet_flux_fraction-W713,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,713,80,extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,251.64849041020943,376030.47108644154,0.08022227750427817
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_residence_fraction-W713,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,713,80,extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,368.5519388563775,550818.9119769548,0.11684609654250927
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-uniform_edge_mass-W713,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,713,80,extension_anchor_width,39,0p5_0p8,0p4_0p7,0p5_0p8,385.7334962412269,576183.2384384904,0.12243589743589745
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_outlet_flux_fraction-W733,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,733,100,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,254.24208354832993,381024.8189241963,0.07127912901653101
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_residence_fraction-W733,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,733,100,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,372.36132446064124,559939.1752965263,0.10331243338335681
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-uniform_edge_mass-W733,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,733,100,above_extension_anchor_width,39,0p5_0p8,0p5_0p8,0p6_0p9,389.72667731846155,588196.8339626268,0.10897435897435898
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_outlet_flux_fraction-W753,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,753,120,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,256.67594811152503,380279.7270561136,0.07910182854716802
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_residence_fraction-W753,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,753,120,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,375.94641084288673,557971.8688174555,0.11556486358151043
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-uniform_edge_mass-W753,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,753,120,above_extension_anchor_width,39,0p5_0p8,0p6_0p9,0p6_0p9,393.50710730266064,586750.3752766746,0.1217948717948718
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_outlet_flux_fraction-W773,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,773,140,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,258.85485555124444,398195.50623544847,0.07787631604204398
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_residence_fraction-W773,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,773,140,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,379.1414167910059,584360.6186282133,0.1129567594008311
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-uniform_edge_mass-W773,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,773,140,above_extension_anchor_width,39,0p5_0p8,0p5_0p8,0p6_0p9,396.8392413604865,614571.6997045908,0.11794871794871796
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_outlet_flux_fraction-W793,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_outlet_flux_fraction,660/W633/D1500,500,633,793,160,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,260.8417674681152,393791.03979391995,0.0694935829332312
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-comsol_residence_fraction-W793,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,comsol_residence_fraction,660/W633/D1500,500,633,793,160,above_extension_anchor_width,39,0p4_0p7,0p4_0p7,0p4_0p7,382.0349892768016,574772.7617094157,0.1023889755098452
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W500_D1500-uniform_edge_mass-W793,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W500/D1500,uniform_edge_mass,660/W633/D1500,500,633,793,160,above_extension_anchor_width,39,0p5_0p8,0p4_0p7,0p4_0p7,399.85765765727723,598289.9174295241,0.10833333333333334
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W800_D1200-comsol_outlet_flux_fraction-W987,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W800/D1200,comsol_outlet_flux_fraction,660/W907/D1200,800,907,987,80,extension_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,211.98617111782227,316289.2361407351,0.07024135051914399
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W800_D1200-comsol_residence_fraction-W987,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W800/D1200,comsol_residence_fraction,660/W907/D1200,800,907,987,80,extension_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,356.2761844605477,531731.8362646941,0.11566683619222126
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W800_D1200-uniform_edge_mass-W987,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W800/D1200,uniform_edge_mass,660/W907/D1200,800,907,987,80,extension_anchor_width,26,0p5_0p8,0p6_0p9,0p6_0p9,417.78153058176304,623826.7859869465,0.13269230769230772
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W800_D1200-comsol_outlet_flux_fraction-W1007,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W800/D1200,comsol_outlet_flux_fraction,660/W907/D1200,800,907,1007,100,above_extension_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,212.7733908483831,321216.68064912385,0.06497831254732551
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W800_D1200-comsol_residence_fraction-W1007,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W800/D1200,comsol_residence_fraction,660/W907/D1200,800,907,1007,100,above_extension_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,357.61067074825814,539599.5187082147,0.1084936881044333
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W800_D1200-uniform_edge_mass-W1007,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W800/D1200,uniform_edge_mass,660/W907/D1200,800,907,1007,100,above_extension_anchor_width,26,0p5_0p8,0p6_0p9,0p5_0p8,419.3678462089299,632092.1559367887,0.12788461538461543
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W800_D1200-comsol_outlet_flux_fraction-W1027,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W800/D1200,comsol_outlet_flux_fraction,660/W907/D1200,800,907,1027,120,above_extension_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,213.34389021503665,316552.43327838904,0.06769798784667662
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W800_D1200-comsol_residence_fraction-W1027,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W800/D1200,comsol_residence_fraction,660/W907/D1200,800,907,1027,120,above_extension_anchor_width,26,0p5_0p8,0p5_0p8,0p5_0p8,358.564266873081,531722.0315315468,0.11196658279087357
sidewall_monotonic_width_policy_v1,TRAJ-610_extended_width_envelope-660_W800_D1200-uniform_edge_mass-W1027,"summarize sidewall-induced top-width, annulus, and response-surface context after executed 608-610 width sweeps","route winner, scalar route score, exact P(x,u) probability claim, final yield, final detection probability, wet experimental claim, q_ch weighting, true W_eff, or production runtime ingestion",monotonic_width_policy_context_not_route_selection,True,True,True,True,True,True,True,True,False,EV_PBS_SAMPLE_SURFACE_ASSUMPTION_SET_V4_20260627,4.0.0,2bd97d7684a582343da05bc519f47d598baf29efa5e0157ea8330e9fae223d92,610_extended_width_envelope,660/W800/D1200,uniform_edge_mass,660/W907/D1200,800,907,1027,120,above_extension_anchor_width,26,0p5_0p8,0p6_0p9,0p5_0p8,420.4564699340823,622770.9482186656,0.12980769230769235
