rc5_1_field_id,canonical_field,nodi_field,comsol_field,present_in_nodi_gate5,present_in_comsol_gate5,comsol_duplicate_row_count,side_owner,requiredness,directionality,semantic_status,adapter_status,auth_impact,lockstep_status,edge_policy_state,qch_state,binding_state
G6C-RC5-1-0285,row_identity_status,row_identity_status,row_identity_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0286,run_label,run_label,run_label,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0287,runtime_configuration_authorized,runtime_configuration_authorized,runtime_configuration_authorized,true,true,1,COMSOL producer/NODI receiver,forbidden_positive_authorization,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0288,sample_policy,sample_policy,sample_policy,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0289,sample_row_count_read,sample_row_count_read,sample_row_count_read,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0290,schema_field_id,schema_field_id,schema_field_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0291,schema_version,schema_version,schema_version,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0292,semantics_area,semantics_area,semantics_area,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0293,semantics_row_id,semantics_row_id,semantics_row_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0294,sha256,sha256,sha256,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0295,sidewall_deg,sidewall_deg,sidewall_deg,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0296,source_artifact,source_artifact,source_artifact,true,true,1,COMSOL producer/NODI receiver,mandatory_for_future_evidence,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0297,source_candidate_export_row_id,source_candidate_export_row_id,source_candidate_export_row_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0298,source_crosswalk_status,source_crosswalk_status,source_crosswalk_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0299,source_edge4_artifact,source_edge4_artifact,source_edge4_artifact,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0300,source_edge_skeleton_row_id,source_edge_skeleton_row_id,source_edge_skeleton_row_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0301,source_family,source_family,source_family,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0302,source_gate2f_edge_evidence_id,source_gate2f_edge_evidence_id,source_gate2f_edge_evidence_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0303,source_geometry_hash,source_geometry_hash,source_geometry_hash,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0304,source_row_count,source_row_count,source_row_count,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0305,source_row_identity,source_row_identity,source_row_identity,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0306,source_row_type,source_row_type,source_row_type,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0307,source_rows_covered,source_rows_covered,source_rows_covered,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0308,source_schema_path,source_schema_path,source_schema_path,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0309,source_schema_sha256,source_schema_sha256,source_schema_sha256,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0310,source_sha256,source_sha256,source_sha256,true,true,1,COMSOL producer/NODI receiver,mandatory_for_future_evidence,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0311,source_sha_available,source_sha_available,source_sha_available,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0312,source_sha_provenance_status,source_sha_provenance_status,source_sha_provenance_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0313,source_sha_requirement,source_sha_requirement,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0314,source_solve_id,source_solve_id,source_solve_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0315,source_solve_provenance_id,source_solve_provenance_id,source_solve_provenance_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0316,source_validator_path,source_validator_path,source_validator_path,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0317,source_validator_sha256,source_validator_sha256,source_validator_sha256,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0318,state_changed_this_gate,state_changed_this_gate,state_changed_this_gate,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0319,structural_coverage_proof_id,structural_coverage_proof_id,structural_coverage_proof_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0320,structural_proof_boundary,structural_proof_boundary,structural_proof_boundary,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0321,structural_proof_status,structural_proof_status,structural_proof_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0322,success_criteria,success_criteria,success_criteria,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0323,synthetic_binding_row_id,synthetic_binding_row_id,synthetic_binding_row_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0324,synthetic_fixture_not_evidence,synthetic_fixture_not_evidence,synthetic_fixture_not_evidence,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0325,synthetic_fixture_status,synthetic_fixture_status,synthetic_fixture_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0326,synthetic_row_id,synthetic_row_id,synthetic_row_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0327,template_only,template_only,template_only,true,true,1,COMSOL producer/NODI receiver,mandatory_for_template,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0328,template_row_id,template_row_id,template_row_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0329,tpd_alignment_source,tpd_alignment_source,tpd_alignment_source,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0330,tpd_bin_basis,tpd_bin_basis,tpd_bin_basis,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0331,tpd_bin_label,tpd_bin_label,tpd_bin_label,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0332,tpd_case_or_artifact_id,tpd_case_or_artifact_id,tpd_case_or_artifact_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0333,tpd_edge4_bin_label,tpd_edge4_bin_label,tpd_edge4_bin_label,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0334,tpd_edge_bin_label,tpd_edge_bin_label,tpd_edge_bin_label,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0335,tpd_edge_norm_max,tpd_edge_norm_max,tpd_edge_norm_max,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0336,tpd_edge_norm_min,tpd_edge_norm_min,tpd_edge_norm_min,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0337,tpd_proxy_aggregation_basis,tpd_proxy_aggregation_basis,tpd_proxy_aggregation_basis,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0338,tpd_scope,tpd_scope,tpd_scope,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0339,transform_hint,transform_hint,transform_hint,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0340,trial_id,trial_id,trial_id,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0341,unbound_reason_if_any,UNBOUND_reason_if_any,UNBOUND_reason_if_any,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0342,uncertainty_flag,uncertainty_flag,uncertainty_flag,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0343,uncertainty_or_review_flag,uncertainty_or_review_flag,uncertainty_or_review_flag,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0344,units,units,units,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0345,units_available,units_available,units_available,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0346,units_requirement,units_requirement,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0347,units_status,units_status,units_status,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0348,validation_link,validation_link,validation_link,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0349,validation_plan,validation_plan,validation_plan,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0350,velocity_numerator,velocity_numerator,velocity_numerator,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0351,velocity_total,velocity_total,velocity_total,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0352,volume_entity_count,volume_entity_count,volume_entity_count,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0353,w_nominal_nm,W_nominal_nm,W_nominal_nm,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0354,weighting_basis,weighting_basis,weighting_basis,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0355,what_it_allows,what_it_allows,what_it_allows,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0356,what_it_does_not_allow,what_it_does_not_allow,what_it_does_not_allow,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0357,why_not_direct_prs_bin,why_not_direct_prs_bin,why_not_direct_prs_bin,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0358,why_not_stronger,why_not_stronger,why_not_stronger,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0359,width_coverage,width_coverage,width_coverage,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0360,width_family,width_family,width_family,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0361,width_group_um,width_group_um,width_group_um,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0362,width_or_route_family,width_or_route_family,width_or_route_family,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0363,workstream,workstream,workstream,true,true,1,COMSOL producer/NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0364,would_require_comsol_run,would_require_comsol_run,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
G6C-RC5-1-0365,would_require_mph_load,would_require_mph_load,,true,true,1,NODI receiver,optional_review_only,bidirectional_lockstep,MATCH_OR_ALIAS,none,none,LOCKSTEP_FIELD_CONVERGED,NOT_APPROVED,ABSENT,FAIL_CLOSED
