adjudication_id,source_side,source_row_id,source_row_kind,workstream,disposition,reason,required_next_gate,delta_class,policy_relevant_conflict,gate2d_ledger_impact,edge_policy_state,qch_sidecar_state,binding_state,allowed_use,blocked_use,future_authorization_required
G3A-ADJ-0001,NODI,G2Z-DOSSIER-0001,dossier,EDGE,RECEIVE_REVIEW_ONLY,template/synthetic/fixture row is not evidence,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,NODI_stricter,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,contract validation and negative-fixture testing,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0139,COMSOL,G2Z-DOSSIER-0139,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0140,COMSOL,G2Z-DOSSIER-0140,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0141,COMSOL,G2Z-DOSSIER-0141,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0142,COMSOL,G2Z-DOSSIER-0142,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0143,COMSOL,G2Z-DOSSIER-0143,dossier,local-Q,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0144,COMSOL,G2Z-DOSSIER-0144,dossier,local-Q,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0145,COMSOL,G2Z-DOSSIER-0145,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0146,COMSOL,G2Z-DOSSIER-0146,dossier,local-Q,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0147,COMSOL,G2Z-DOSSIER-0147,dossier,local-Q,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0148,COMSOL,G2Z-DOSSIER-0148,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0149,COMSOL,G2Z-DOSSIER-0149,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0150,COMSOL,G2Z-DOSSIER-0150,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0151,COMSOL,G2Z-DOSSIER-0151,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0152,COMSOL,G2Z-DOSSIER-0152,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0153,COMSOL,G2Z-DOSSIER-0153,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0154,COMSOL,G2Z-DOSSIER-0154,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0155,COMSOL,G2Z-DOSSIER-0155,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0156,COMSOL,G2Z-DOSSIER-0156,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0157,COMSOL,G2Z-DOSSIER-0157,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0158,COMSOL,G2Z-DOSSIER-0158,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0159,COMSOL,G2Z-DOSSIER-0159,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0160,COMSOL,G2Z-DOSSIER-0160,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0161,COMSOL,G2Z-DOSSIER-0161,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0162,COMSOL,G2Z-DOSSIER-0162,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0163,COMSOL,G2Z-DOSSIER-0163,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0164,COMSOL,G2Z-DOSSIER-0164,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0165,COMSOL,G2Z-DOSSIER-0165,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0166,COMSOL,G2Z-DOSSIER-0166,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0167,COMSOL,G2Z-DOSSIER-0167,dossier,local-Q,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0168,COMSOL,G2Z-DOSSIER-0168,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0169,COMSOL,G2Z-DOSSIER-0169,dossier,local-Q,RECEIVE_REVIEW_ONLY,template/synthetic/fixture row is not evidence,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,contract validation and negative-fixture testing,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0170,COMSOL,G2Z-DOSSIER-0170,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0171,COMSOL,G2Z-DOSSIER-0171,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0172,COMSOL,G2Z-DOSSIER-0172,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0173,COMSOL,G2Z-DOSSIER-0173,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0174,COMSOL,G2Z-DOSSIER-0174,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0175,COMSOL,G2Z-DOSSIER-0175,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0176,COMSOL,G2Z-DOSSIER-0176,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0177,COMSOL,G2Z-DOSSIER-0177,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0178,COMSOL,G2Z-DOSSIER-0178,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0179,COMSOL,G2Z-DOSSIER-0179,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0180,COMSOL,G2Z-DOSSIER-0180,dossier,local-Q,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,COMSOL_more_granular,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0001,COMSOL,G2AA-TRIAL-0001,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0002,COMSOL,G2AA-TRIAL-0002,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0003,COMSOL,G2AA-TRIAL-0003,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0004,COMSOL,G2AA-TRIAL-0004,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0005,COMSOL,G2AA-TRIAL-0005,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0006,COMSOL,G2AA-TRIAL-0006,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0007,COMSOL,G2AA-TRIAL-0007,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0008,COMSOL,G2AA-TRIAL-0008,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0009,COMSOL,G2AA-TRIAL-0009,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0010,COMSOL,G2AA-TRIAL-0010,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0011,COMSOL,G2AA-TRIAL-0011,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0012,COMSOL,G2AA-TRIAL-0012,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0013,COMSOL,G2AA-TRIAL-0013,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0014,COMSOL,G2AA-TRIAL-0014,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0015,COMSOL,G2AA-TRIAL-0015,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0016,COMSOL,G2AA-TRIAL-0016,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0017,COMSOL,G2AA-TRIAL-0017,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0018,COMSOL,G2AA-TRIAL-0018,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0019,COMSOL,G2AA-TRIAL-0019,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0020,COMSOL,G2AA-TRIAL-0020,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0021,COMSOL,G2AA-TRIAL-0021,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0022,COMSOL,G2AA-TRIAL-0022,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0023,COMSOL,G2AA-TRIAL-0023,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0024,COMSOL,G2AA-TRIAL-0024,closure_trial,EDGE,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0025,COMSOL,G2AA-TRIAL-0025,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0026,COMSOL,G2AA-TRIAL-0026,closure_trial,QCH,PREAUTH_REQUIRED,dossier/trial requires future pre-authorization before evidence intake,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,pre-authorization review preparation,evidence acceptance; formula; weighting; JRC; production/runtime,true
G3A-ADJ-0027,COMSOL,G2AA-TRIAL-0027,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0028,COMSOL,G2AA-TRIAL-0028,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0029,COMSOL,G2AA-TRIAL-0029,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0030,COMSOL,G2AA-TRIAL-0030,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
G3A-ADJ-0031,COMSOL,G2AA-TRIAL-0031,closure_trial,QCH,REJECT_BLOCKED,row is blocked or fail-closed under current receiver policy,Gate3_QCH_FORMAL_SIDECAR_PREAUTH_REVIEW,method_delta,false,none,NOT_APPROVED,ABSENT,FAIL_CLOSED,blocker tracking only,evidence acceptance; policy approval; formula; production/runtime,true
