result_id,corpus_id,expected_disposition,observed_disposition,unexpected_pass,authorization_promotion,result_status 
G7F-RESULT-04510,G7F-CORPUS-04510,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04511,G7F-CORPUS-04511,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04512,G7F-CORPUS-04512,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04513,G7F-CORPUS-04513,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04514,G7F-CORPUS-04514,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04515,G7F-CORPUS-04515,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04516,G7F-CORPUS-04516,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04517,G7F-CORPUS-04517,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04518,G7F-CORPUS-04518,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04519,G7F-CORPUS-04519,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04520,G7F-CORPUS-04520,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04521,G7F-CORPUS-04521,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04522,G7F-CORPUS-04522,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04523,G7F-CORPUS-04523,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04524,G7F-CORPUS-04524,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04525,G7F-CORPUS-04525,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04526,G7F-CORPUS-04526,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04527,G7F-CORPUS-04527,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04528,G7F-CORPUS-04528,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04529,G7F-CORPUS-04529,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04530,G7F-CORPUS-04530,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04531,G7F-CORPUS-04531,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04532,G7F-CORPUS-04532,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04533,G7F-CORPUS-04533,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04534,G7F-CORPUS-04534,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04535,G7F-CORPUS-04535,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04536,G7F-CORPUS-04536,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04537,G7F-CORPUS-04537,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04538,G7F-CORPUS-04538,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04539,G7F-CORPUS-04539,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04540,G7F-CORPUS-04540,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04541,G7F-CORPUS-04541,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04542,G7F-CORPUS-04542,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04543,G7F-CORPUS-04543,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04544,G7F-CORPUS-04544,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04545,G7F-CORPUS-04545,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04546,G7F-CORPUS-04546,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04547,G7F-CORPUS-04547,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04548,G7F-CORPUS-04548,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04549,G7F-CORPUS-04549,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04550,G7F-CORPUS-04550,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04551,G7F-CORPUS-04551,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04552,G7F-CORPUS-04552,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04553,G7F-CORPUS-04553,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04554,G7F-CORPUS-04554,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04555,G7F-CORPUS-04555,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04556,G7F-CORPUS-04556,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04557,G7F-CORPUS-04557,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04558,G7F-CORPUS-04558,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04559,G7F-CORPUS-04559,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04560,G7F-CORPUS-04560,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04561,G7F-CORPUS-04561,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04562,G7F-CORPUS-04562,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04563,G7F-CORPUS-04563,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04564,G7F-CORPUS-04564,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04565,G7F-CORPUS-04565,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04566,G7F-CORPUS-04566,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04567,G7F-CORPUS-04567,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04568,G7F-CORPUS-04568,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04569,G7F-CORPUS-04569,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04570,G7F-CORPUS-04570,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04571,G7F-CORPUS-04571,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04572,G7F-CORPUS-04572,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04573,G7F-CORPUS-04573,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04574,G7F-CORPUS-04574,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04575,G7F-CORPUS-04575,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04576,G7F-CORPUS-04576,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04577,G7F-CORPUS-04577,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04578,G7F-CORPUS-04578,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04579,G7F-CORPUS-04579,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04580,G7F-CORPUS-04580,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04581,G7F-CORPUS-04581,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04582,G7F-CORPUS-04582,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04583,G7F-CORPUS-04583,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04584,G7F-CORPUS-04584,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04585,G7F-CORPUS-04585,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04586,G7F-CORPUS-04586,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04587,G7F-CORPUS-04587,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04588,G7F-CORPUS-04588,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04589,G7F-CORPUS-04589,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04590,G7F-CORPUS-04590,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04591,G7F-CORPUS-04591,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04592,G7F-CORPUS-04592,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04593,G7F-CORPUS-04593,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04594,G7F-CORPUS-04594,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04595,G7F-CORPUS-04595,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04596,G7F-CORPUS-04596,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04597,G7F-CORPUS-04597,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04598,G7F-CORPUS-04598,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04599,G7F-CORPUS-04599,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04600,G7F-CORPUS-04600,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04601,G7F-CORPUS-04601,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04602,G7F-CORPUS-04602,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04603,G7F-CORPUS-04603,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04604,G7F-CORPUS-04604,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04605,G7F-CORPUS-04605,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04606,G7F-CORPUS-04606,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04607,G7F-CORPUS-04607,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04608,G7F-CORPUS-04608,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04609,G7F-CORPUS-04609,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04610,G7F-CORPUS-04610,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04611,G7F-CORPUS-04611,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04612,G7F-CORPUS-04612,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04613,G7F-CORPUS-04613,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04614,G7F-CORPUS-04614,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04615,G7F-CORPUS-04615,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04616,G7F-CORPUS-04616,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04617,G7F-CORPUS-04617,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04618,G7F-CORPUS-04618,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04619,G7F-CORPUS-04619,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04620,G7F-CORPUS-04620,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04621,G7F-CORPUS-04621,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04622,G7F-CORPUS-04622,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04623,G7F-CORPUS-04623,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04624,G7F-CORPUS-04624,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04625,G7F-CORPUS-04625,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04626,G7F-CORPUS-04626,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04627,G7F-CORPUS-04627,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04628,G7F-CORPUS-04628,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04629,G7F-CORPUS-04629,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04630,G7F-CORPUS-04630,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04631,G7F-CORPUS-04631,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04632,G7F-CORPUS-04632,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04633,G7F-CORPUS-04633,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04634,G7F-CORPUS-04634,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04635,G7F-CORPUS-04635,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04636,G7F-CORPUS-04636,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04637,G7F-CORPUS-04637,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04638,G7F-CORPUS-04638,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04639,G7F-CORPUS-04639,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04640,G7F-CORPUS-04640,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04641,G7F-CORPUS-04641,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04642,G7F-CORPUS-04642,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04643,G7F-CORPUS-04643,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04644,G7F-CORPUS-04644,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04645,G7F-CORPUS-04645,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04646,G7F-CORPUS-04646,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04647,G7F-CORPUS-04647,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04648,G7F-CORPUS-04648,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04649,G7F-CORPUS-04649,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04650,G7F-CORPUS-04650,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04651,G7F-CORPUS-04651,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04652,G7F-CORPUS-04652,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04653,G7F-CORPUS-04653,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04654,G7F-CORPUS-04654,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04655,G7F-CORPUS-04655,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04656,G7F-CORPUS-04656,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04657,G7F-CORPUS-04657,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04658,G7F-CORPUS-04658,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04659,G7F-CORPUS-04659,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04660,G7F-CORPUS-04660,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04661,G7F-CORPUS-04661,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04662,G7F-CORPUS-04662,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04663,G7F-CORPUS-04663,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04664,G7F-CORPUS-04664,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04665,G7F-CORPUS-04665,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04666,G7F-CORPUS-04666,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04667,G7F-CORPUS-04667,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04668,G7F-CORPUS-04668,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04669,G7F-CORPUS-04669,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04670,G7F-CORPUS-04670,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04671,G7F-CORPUS-04671,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04672,G7F-CORPUS-04672,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04673,G7F-CORPUS-04673,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04674,G7F-CORPUS-04674,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04675,G7F-CORPUS-04675,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04676,G7F-CORPUS-04676,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04677,G7F-CORPUS-04677,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04678,G7F-CORPUS-04678,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04679,G7F-CORPUS-04679,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04680,G7F-CORPUS-04680,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04681,G7F-CORPUS-04681,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04682,G7F-CORPUS-04682,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04683,G7F-CORPUS-04683,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04684,G7F-CORPUS-04684,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04685,G7F-CORPUS-04685,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04686,G7F-CORPUS-04686,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04687,G7F-CORPUS-04687,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04688,G7F-CORPUS-04688,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04689,G7F-CORPUS-04689,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04690,G7F-CORPUS-04690,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04691,G7F-CORPUS-04691,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04692,G7F-CORPUS-04692,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04693,G7F-CORPUS-04693,REJECT_BLOCKED,REJECT_BLOCKED,false,false,PASS_EXPECTED
G7F-RESULT-04694,G7F-CORPUS-04694,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
G7F-RESULT-04695,G7F-CORPUS-04695,HARD_FAIL_FORBIDDEN_AUTHORIZATION,HARD_FAIL_FORBIDDEN_AUTHORIZATION,false,false,PASS_EXPECTED
