result_id,fixture_id,fixture_family,expected_result,observed_result,match_status,unexpected_pass,forbidden_promotion,not_evidence
G12I-RESULT-0513,G12I-MUT-0513,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0514,G12I-MUT-0514,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0515,G12I-MUT-0515,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0516,G12I-MUT-0516,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0517,G12I-MUT-0517,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0518,G12I-MUT-0518,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0519,G12I-MUT-0519,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0520,G12I-MUT-0520,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0521,G12I-MUT-0521,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0522,G12I-MUT-0522,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0523,G12I-MUT-0523,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0524,G12I-MUT-0524,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0525,G12I-MUT-0525,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0526,G12I-MUT-0526,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0527,G12I-MUT-0527,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0528,G12I-MUT-0528,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0529,G12I-MUT-0529,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0530,G12I-MUT-0530,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0531,G12I-MUT-0531,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0532,G12I-MUT-0532,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0533,G12I-MUT-0533,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0534,G12I-MUT-0534,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0535,G12I-MUT-0535,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0536,G12I-MUT-0536,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0537,G12I-MUT-0537,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0538,G12I-MUT-0538,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0539,G12I-MUT-0539,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0540,G12I-MUT-0540,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0541,G12I-MUT-0541,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0542,G12I-MUT-0542,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0543,G12I-MUT-0543,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0544,G12I-MUT-0544,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0545,G12I-MUT-0545,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0546,G12I-MUT-0546,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0547,G12I-MUT-0547,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0548,G12I-MUT-0548,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0549,G12I-MUT-0549,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0550,G12I-MUT-0550,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0551,G12I-MUT-0551,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0552,G12I-MUT-0552,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0553,G12I-MUT-0553,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0554,G12I-MUT-0554,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0555,G12I-MUT-0555,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0556,G12I-MUT-0556,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0557,G12I-MUT-0557,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0558,G12I-MUT-0558,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0559,G12I-MUT-0559,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0560,G12I-MUT-0560,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0561,G12I-MUT-0561,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0562,G12I-MUT-0562,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0563,G12I-MUT-0563,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0564,G12I-MUT-0564,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0565,G12I-MUT-0565,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0566,G12I-MUT-0566,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0567,G12I-MUT-0567,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0568,G12I-MUT-0568,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0569,G12I-MUT-0569,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0570,G12I-MUT-0570,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0571,G12I-MUT-0571,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0572,G12I-MUT-0572,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0573,G12I-MUT-0573,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0574,G12I-MUT-0574,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0575,G12I-MUT-0575,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0576,G12I-MUT-0576,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0577,G12I-MUT-0577,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0578,G12I-MUT-0578,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0579,G12I-MUT-0579,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0580,G12I-MUT-0580,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0581,G12I-MUT-0581,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0582,G12I-MUT-0582,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0583,G12I-MUT-0583,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0584,G12I-MUT-0584,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0585,G12I-MUT-0585,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0586,G12I-MUT-0586,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0587,G12I-MUT-0587,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0588,G12I-MUT-0588,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0589,G12I-MUT-0589,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0590,G12I-MUT-0590,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0591,G12I-MUT-0591,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0592,G12I-MUT-0592,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0593,G12I-MUT-0593,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0594,G12I-MUT-0594,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0595,G12I-MUT-0595,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0596,G12I-MUT-0596,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0597,G12I-MUT-0597,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0598,G12I-MUT-0598,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0599,G12I-MUT-0599,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0600,G12I-MUT-0600,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0601,G12I-MUT-0601,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0602,G12I-MUT-0602,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0603,G12I-MUT-0603,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0604,G12I-MUT-0604,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0605,G12I-MUT-0605,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0606,G12I-MUT-0606,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0607,G12I-MUT-0607,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0608,G12I-MUT-0608,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0609,G12I-MUT-0609,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0610,G12I-MUT-0610,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0611,G12I-MUT-0611,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0612,G12I-MUT-0612,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0613,G12I-MUT-0613,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0614,G12I-MUT-0614,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0615,G12I-MUT-0615,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0616,G12I-MUT-0616,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0617,G12I-MUT-0617,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0618,G12I-MUT-0618,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0619,G12I-MUT-0619,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0620,G12I-MUT-0620,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0621,G12I-MUT-0621,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0622,G12I-MUT-0622,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0623,G12I-MUT-0623,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0624,G12I-MUT-0624,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0625,G12I-MUT-0625,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0626,G12I-MUT-0626,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0627,G12I-MUT-0627,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0628,G12I-MUT-0628,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0629,G12I-MUT-0629,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0630,G12I-MUT-0630,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0631,G12I-MUT-0631,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0632,G12I-MUT-0632,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0633,G12I-MUT-0633,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0634,G12I-MUT-0634,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0635,G12I-MUT-0635,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0636,G12I-MUT-0636,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0637,G12I-MUT-0637,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0638,G12I-MUT-0638,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0639,G12I-MUT-0639,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0640,G12I-MUT-0640,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0641,G12I-MUT-0641,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0642,G12I-MUT-0642,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0643,G12I-MUT-0643,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0644,G12I-MUT-0644,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0645,G12I-MUT-0645,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0646,G12I-MUT-0646,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0647,G12I-MUT-0647,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0648,G12I-MUT-0648,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0649,G12I-MUT-0649,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0650,G12I-MUT-0650,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0651,G12I-MUT-0651,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0652,G12I-MUT-0652,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0653,G12I-MUT-0653,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0654,G12I-MUT-0654,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0655,G12I-MUT-0655,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0656,G12I-MUT-0656,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0657,G12I-MUT-0657,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0658,G12I-MUT-0658,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0659,G12I-MUT-0659,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0660,G12I-MUT-0660,qch_weighting_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0661,G12I-MUT-0661,yield_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0662,G12I-MUT-0662,winner_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0663,G12I-MUT-0663,detection_probability_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0664,G12I-MUT-0664,runtime_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0665,G12I-MUT-0665,production_flag_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0666,G12I-MUT-0666,fixture_template_not_evidence_false,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0667,G12I-MUT-0667,comsol_template_field_alias,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0668,G12I-MUT-0668,binding_blocker_retained,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0669,G12I-MUT-0669,descriptor_without_sha,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0670,G12I-MUT-0670,descriptor_without_id,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0671,G12I-MUT-0671,wrong_depth_unit,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0672,G12I-MUT-0672,measured_geometry_claim,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0673,G12I-MUT-0673,positive_valid_descriptor_receipt,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0674,G12I-MUT-0674,positive_valid_addendum_release,PASS_REVIEW_ONLY,PASS_REVIEW_ONLY,MATCH_EXPECTED,false,false,true
G12I-RESULT-0675,G12I-MUT-0675,bad_hash,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0676,G12I-MUT-0676,bad_angle_convention,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0677,G12I-MUT-0677,bad_bottom_width,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0678,G12I-MUT-0678,micro_as_nano_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0679,G12I-MUT-0679,unbound_promotion,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0680,G12I-MUT-0680,eas_solver_claim_mismatch,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0681,G12I-MUT-0681,prs_blocked_bin_numeric_response,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0682,G12I-MUT-0682,route_score_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
G12I-RESULT-0683,G12I-MUT-0683,jrc_spoof,FAIL_AS_EXPECTED,FAIL_AS_EXPECTED,MATCH_EXPECTED,false,false,true
