combined_id,source_side,mutation_id,mutation_family,workstream,expected_result,observed_result,unexpected_pass,forbidden_promotion,mutation_type 
G5F-COMBINED-1472,COMSOL_GATE4G,G4G-MUT-0712,dependency_recipe_execution_marker+missing_source_sha,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1473,COMSOL_GATE4G,G4G-MUT-0713,dependency_recipe_execution_marker+missing_source_sha,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1474,COMSOL_GATE4G,G4G-MUT-0714,dependency_recipe_execution_marker+missing_source_sha,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1475,COMSOL_GATE4G,G4G-MUT-0715,dependency_recipe_execution_marker+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1476,COMSOL_GATE4G,G4G-MUT-0716,dependency_recipe_execution_marker+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1477,COMSOL_GATE4G,G4G-MUT-0717,dependency_recipe_execution_marker+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1478,COMSOL_GATE4G,G4G-MUT-0718,dependency_recipe_execution_marker+missing_units,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1479,COMSOL_GATE4G,G4G-MUT-0719,dependency_recipe_execution_marker+missing_units,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1480,COMSOL_GATE4G,G4G-MUT-0720,dependency_recipe_execution_marker+missing_units,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1481,COMSOL_GATE4G,G4G-MUT-0721,dependency_recipe_execution_marker+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1482,COMSOL_GATE4G,G4G-MUT-0722,dependency_recipe_execution_marker+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1483,COMSOL_GATE4G,G4G-MUT-0723,dependency_recipe_execution_marker+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1484,COMSOL_GATE4G,G4G-MUT-0724,dependency_recipe_execution_marker+missing_normalization,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1485,COMSOL_GATE4G,G4G-MUT-0725,dependency_recipe_execution_marker+missing_normalization,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1486,COMSOL_GATE4G,G4G-MUT-0726,dependency_recipe_execution_marker+missing_normalization,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1487,COMSOL_GATE4G,G4G-MUT-0727,owner_ledger_current_action_true+authorization_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1488,COMSOL_GATE4G,G4G-MUT-0728,owner_ledger_current_action_true+authorization_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1489,COMSOL_GATE4G,G4G-MUT-0729,owner_ledger_current_action_true+authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1490,COMSOL_GATE4G,G4G-MUT-0730,owner_ledger_current_action_true+authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1491,COMSOL_GATE4G,G4G-MUT-0731,owner_ledger_current_action_true+authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1492,COMSOL_GATE4G,G4G-MUT-0732,owner_ledger_current_action_true+authorization_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1493,COMSOL_GATE4G,G4G-MUT-0733,owner_ledger_current_action_true+formula_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1494,COMSOL_GATE4G,G4G-MUT-0734,owner_ledger_current_action_true+formula_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1495,COMSOL_GATE4G,G4G-MUT-0735,owner_ledger_current_action_true+formula_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1496,COMSOL_GATE4G,G4G-MUT-0736,owner_ledger_current_action_true+formula_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1497,COMSOL_GATE4G,G4G-MUT-0737,owner_ledger_current_action_true+formula_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1498,COMSOL_GATE4G,G4G-MUT-0738,owner_ledger_current_action_true+formula_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1499,COMSOL_GATE4G,G4G-MUT-0739,owner_ledger_current_action_true+direct_prs_bin_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1500,COMSOL_GATE4G,G4G-MUT-0740,owner_ledger_current_action_true+direct_prs_bin_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1501,COMSOL_GATE4G,G4G-MUT-0741,owner_ledger_current_action_true+direct_prs_bin_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1502,COMSOL_GATE4G,G4G-MUT-0742,owner_ledger_current_action_true+direct_prs_bin_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1503,COMSOL_GATE4G,G4G-MUT-0743,owner_ledger_current_action_true+direct_prs_bin_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1504,COMSOL_GATE4G,G4G-MUT-0744,owner_ledger_current_action_true+direct_prs_bin_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1505,COMSOL_GATE4G,G4G-MUT-0745,owner_ledger_current_action_true+grain_ingestion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1506,COMSOL_GATE4G,G4G-MUT-0746,owner_ledger_current_action_true+grain_ingestion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1507,COMSOL_GATE4G,G4G-MUT-0747,owner_ledger_current_action_true+grain_ingestion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1508,COMSOL_GATE4G,G4G-MUT-0748,owner_ledger_current_action_true+grain_ingestion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1509,COMSOL_GATE4G,G4G-MUT-0749,owner_ledger_current_action_true+grain_ingestion_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1510,COMSOL_GATE4G,G4G-MUT-0750,owner_ledger_current_action_true+grain_ingestion_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1511,COMSOL_GATE4G,G4G-MUT-0751,owner_ledger_current_action_true+accepted_expansion_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1512,COMSOL_GATE4G,G4G-MUT-0752,owner_ledger_current_action_true+accepted_expansion_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1513,COMSOL_GATE4G,G4G-MUT-0753,owner_ledger_current_action_true+accepted_expansion_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1514,COMSOL_GATE4G,G4G-MUT-0754,owner_ledger_current_action_true+accepted_expansion_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1515,COMSOL_GATE4G,G4G-MUT-0755,owner_ledger_current_action_true+accepted_expansion_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1516,COMSOL_GATE4G,G4G-MUT-0756,owner_ledger_current_action_true+accepted_expansion_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1517,COMSOL_GATE4G,G4G-MUT-0757,owner_ledger_current_action_true+q_ch_weighting_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1518,COMSOL_GATE4G,G4G-MUT-0758,owner_ledger_current_action_true+q_ch_weighting_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1519,COMSOL_GATE4G,G4G-MUT-0759,owner_ledger_current_action_true+q_ch_weighting_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1520,COMSOL_GATE4G,G4G-MUT-0760,owner_ledger_current_action_true+q_ch_weighting_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1521,COMSOL_GATE4G,G4G-MUT-0761,owner_ledger_current_action_true+q_ch_weighting_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1522,COMSOL_GATE4G,G4G-MUT-0762,owner_ledger_current_action_true+q_ch_weighting_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1523,COMSOL_GATE4G,G4G-MUT-0763,owner_ledger_current_action_true+q_ch_eta_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1524,COMSOL_GATE4G,G4G-MUT-0764,owner_ledger_current_action_true+q_ch_eta_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1525,COMSOL_GATE4G,G4G-MUT-0765,owner_ledger_current_action_true+q_ch_eta_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1526,COMSOL_GATE4G,G4G-MUT-0766,owner_ledger_current_action_true+q_ch_eta_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1527,COMSOL_GATE4G,G4G-MUT-0767,owner_ledger_current_action_true+q_ch_eta_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1528,COMSOL_GATE4G,G4G-MUT-0768,owner_ledger_current_action_true+q_ch_eta_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1529,COMSOL_GATE4G,G4G-MUT-0769,owner_ledger_current_action_true+chi_selected_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1530,COMSOL_GATE4G,G4G-MUT-0770,owner_ledger_current_action_true+chi_selected_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1531,COMSOL_GATE4G,G4G-MUT-0771,owner_ledger_current_action_true+chi_selected_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1532,COMSOL_GATE4G,G4G-MUT-0772,owner_ledger_current_action_true+chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1533,COMSOL_GATE4G,G4G-MUT-0773,owner_ledger_current_action_true+chi_selected_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1534,COMSOL_GATE4G,G4G-MUT-0774,owner_ledger_current_action_true+chi_selected_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1535,COMSOL_GATE4G,G4G-MUT-0775,owner_ledger_current_action_true+JRC_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1536,COMSOL_GATE4G,G4G-MUT-0776,owner_ledger_current_action_true+JRC_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1537,COMSOL_GATE4G,G4G-MUT-0777,owner_ledger_current_action_true+JRC_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1538,COMSOL_GATE4G,G4G-MUT-0778,owner_ledger_current_action_true+JRC_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1539,COMSOL_GATE4G,G4G-MUT-0779,owner_ledger_current_action_true+JRC_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1540,COMSOL_GATE4G,G4G-MUT-0780,owner_ledger_current_action_true+JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1541,COMSOL_GATE4G,G4G-MUT-0781,owner_ledger_current_action_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1542,COMSOL_GATE4G,G4G-MUT-0782,owner_ledger_current_action_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1543,COMSOL_GATE4G,G4G-MUT-0783,owner_ledger_current_action_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1544,COMSOL_GATE4G,G4G-MUT-0784,owner_ledger_current_action_true+numeric_bound_invented,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1545,COMSOL_GATE4G,G4G-MUT-0785,owner_ledger_current_action_true+numeric_bound_invented,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1546,COMSOL_GATE4G,G4G-MUT-0786,owner_ledger_current_action_true+numeric_bound_invented,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1547,COMSOL_GATE4G,G4G-MUT-0787,owner_ledger_current_action_true+formal_qch_sidecar_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1548,COMSOL_GATE4G,G4G-MUT-0788,owner_ledger_current_action_true+formal_qch_sidecar_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1549,COMSOL_GATE4G,G4G-MUT-0789,owner_ledger_current_action_true+formal_qch_sidecar_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1550,COMSOL_GATE4G,G4G-MUT-0790,owner_ledger_current_action_true+formal_qch_sidecar_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1551,COMSOL_GATE4G,G4G-MUT-0791,owner_ledger_current_action_true+formal_qch_sidecar_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1552,COMSOL_GATE4G,G4G-MUT-0792,owner_ledger_current_action_true+formal_qch_sidecar_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1553,COMSOL_GATE4G,G4G-MUT-0793,owner_ledger_current_action_true+edge_policy_approved_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1554,COMSOL_GATE4G,G4G-MUT-0794,owner_ledger_current_action_true+edge_policy_approved_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1555,COMSOL_GATE4G,G4G-MUT-0795,owner_ledger_current_action_true+edge_policy_approved_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1556,COMSOL_GATE4G,G4G-MUT-0796,owner_ledger_current_action_true+edge_policy_approved_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1557,COMSOL_GATE4G,G4G-MUT-0797,owner_ledger_current_action_true+edge_policy_approved_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1558,COMSOL_GATE4G,G4G-MUT-0798,owner_ledger_current_action_true+edge_policy_approved_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1559,COMSOL_GATE4G,G4G-MUT-0799,owner_ledger_current_action_true+binding_220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1560,COMSOL_GATE4G,G4G-MUT-0800,owner_ledger_current_action_true+binding_220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1561,COMSOL_GATE4G,G4G-MUT-0801,owner_ledger_current_action_true+binding_220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1562,COMSOL_GATE4G,G4G-MUT-0802,owner_ledger_current_action_true+binding_220_auto_map,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1563,COMSOL_GATE4G,G4G-MUT-0803,owner_ledger_current_action_true+binding_220_auto_map,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1564,COMSOL_GATE4G,G4G-MUT-0804,owner_ledger_current_action_true+binding_220_auto_map,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1565,COMSOL_GATE4G,G4G-MUT-0805,owner_ledger_current_action_true+binding_D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1566,COMSOL_GATE4G,G4G-MUT-0806,owner_ledger_current_action_true+binding_D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1567,COMSOL_GATE4G,G4G-MUT-0807,owner_ledger_current_action_true+binding_D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1568,COMSOL_GATE4G,G4G-MUT-0808,owner_ledger_current_action_true+binding_D1200_borrow_D900,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1569,COMSOL_GATE4G,G4G-MUT-0809,owner_ledger_current_action_true+binding_D1200_borrow_D900,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1570,COMSOL_GATE4G,G4G-MUT-0810,owner_ledger_current_action_true+binding_D1200_borrow_D900,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1571,COMSOL_GATE4G,G4G-MUT-0811,owner_ledger_current_action_true+binding_missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1572,COMSOL_GATE4G,G4G-MUT-0812,owner_ledger_current_action_true+binding_missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1573,COMSOL_GATE4G,G4G-MUT-0813,owner_ledger_current_action_true+binding_missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1574,COMSOL_GATE4G,G4G-MUT-0814,owner_ledger_current_action_true+binding_missing_NODI_view,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1575,COMSOL_GATE4G,G4G-MUT-0815,owner_ledger_current_action_true+binding_missing_NODI_view,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1576,COMSOL_GATE4G,G4G-MUT-0816,owner_ledger_current_action_true+binding_missing_NODI_view,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1577,COMSOL_GATE4G,G4G-MUT-0817,owner_ledger_current_action_true+localq_promoted_to_weighting,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1578,COMSOL_GATE4G,G4G-MUT-0818,owner_ledger_current_action_true+localq_promoted_to_weighting,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1579,COMSOL_GATE4G,G4G-MUT-0819,owner_ledger_current_action_true+localq_promoted_to_weighting,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1580,COMSOL_GATE4G,G4G-MUT-0820,owner_ledger_current_action_true+localq_promoted_to_weighting,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1581,COMSOL_GATE4G,G4G-MUT-0821,owner_ledger_current_action_true+localq_promoted_to_weighting,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1582,COMSOL_GATE4G,G4G-MUT-0822,owner_ledger_current_action_true+localq_promoted_to_weighting,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1583,COMSOL_GATE4G,G4G-MUT-0823,owner_ledger_current_action_true+v4_runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1584,COMSOL_GATE4G,G4G-MUT-0824,owner_ledger_current_action_true+v4_runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1585,COMSOL_GATE4G,G4G-MUT-0825,owner_ledger_current_action_true+v4_runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1586,COMSOL_GATE4G,G4G-MUT-0826,owner_ledger_current_action_true+v4_runtime_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1587,COMSOL_GATE4G,G4G-MUT-0827,owner_ledger_current_action_true+v4_runtime_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1588,COMSOL_GATE4G,G4G-MUT-0828,owner_ledger_current_action_true+v4_runtime_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1589,COMSOL_GATE4G,G4G-MUT-0829,owner_ledger_current_action_true+strong_claim_positive_output,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1590,COMSOL_GATE4G,G4G-MUT-0830,owner_ledger_current_action_true+strong_claim_positive_output,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1591,COMSOL_GATE4G,G4G-MUT-0831,owner_ledger_current_action_true+strong_claim_positive_output,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1592,COMSOL_GATE4G,G4G-MUT-0832,owner_ledger_current_action_true+strong_claim_positive_output,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1593,COMSOL_GATE4G,G4G-MUT-0833,owner_ledger_current_action_true+strong_claim_positive_output,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1594,COMSOL_GATE4G,G4G-MUT-0834,owner_ledger_current_action_true+strong_claim_positive_output,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1595,COMSOL_GATE4G,G4G-MUT-0835,owner_ledger_current_action_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1596,COMSOL_GATE4G,G4G-MUT-0836,owner_ledger_current_action_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1597,COMSOL_GATE4G,G4G-MUT-0837,owner_ledger_current_action_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1598,COMSOL_GATE4G,G4G-MUT-0838,owner_ledger_current_action_true+missing_source_sha,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1599,COMSOL_GATE4G,G4G-MUT-0839,owner_ledger_current_action_true+missing_source_sha,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1600,COMSOL_GATE4G,G4G-MUT-0840,owner_ledger_current_action_true+missing_source_sha,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1601,COMSOL_GATE4G,G4G-MUT-0841,owner_ledger_current_action_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1602,COMSOL_GATE4G,G4G-MUT-0842,owner_ledger_current_action_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1603,COMSOL_GATE4G,G4G-MUT-0843,owner_ledger_current_action_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1604,COMSOL_GATE4G,G4G-MUT-0844,owner_ledger_current_action_true+missing_units,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1605,COMSOL_GATE4G,G4G-MUT-0845,owner_ledger_current_action_true+missing_units,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1606,COMSOL_GATE4G,G4G-MUT-0846,owner_ledger_current_action_true+missing_units,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1607,COMSOL_GATE4G,G4G-MUT-0847,owner_ledger_current_action_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1608,COMSOL_GATE4G,G4G-MUT-0848,owner_ledger_current_action_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1609,COMSOL_GATE4G,G4G-MUT-0849,owner_ledger_current_action_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1610,COMSOL_GATE4G,G4G-MUT-0850,owner_ledger_current_action_true+missing_normalization,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1611,COMSOL_GATE4G,G4G-MUT-0851,owner_ledger_current_action_true+missing_normalization,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1612,COMSOL_GATE4G,G4G-MUT-0852,owner_ledger_current_action_true+missing_normalization,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1613,COMSOL_GATE4G,G4G-MUT-0853,authorization_true+formula_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1614,COMSOL_GATE4G,G4G-MUT-0854,authorization_true+formula_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1615,COMSOL_GATE4G,G4G-MUT-0855,authorization_true+formula_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
G5F-COMBINED-1616,COMSOL_GATE4G,G4G-MUT-0856,authorization_true+formula_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,pairwise
