mutation_id,mutation_family,source_row_id,workstream,mutation_name,not_evidence,template_only,expected_result,expected_reason,blocked_use,formula_use_authorized,direct_prs_bin_use_authorized,qch_weighting_authorized,jrc_authorized,production_ingestion_authorized,runtime_configuration_authorized,policy_use_requested 
G3F-MUT-0527,false_positive_blocked_mention,G2Z-DOSSIER-0137,local-Q,false_positive_blocked_mention_direct_prs_bin_use_authorized_527,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0528,false_negative_authorization_leak,G2Z-DOSSIER-0138,local-Q,false_negative_authorization_leak_qch_weighting_authorized_528,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0529,single,G2Z-DOSSIER-0139,local-Q,single_jrc_authorized_529,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0530,pairwise,G2Z-DOSSIER-0140,local-Q,pairwise_production_ingestion_authorized_530,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0531,cross_workstream,G2Z-DOSSIER-0141,local-Q,cross_workstream_runtime_configuration_authorized_531,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0532,near_miss,G2Z-DOSSIER-0142,local-Q,near_miss_policy_use_requested_532,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0533,comsol_dossier_derived,G2Z-DOSSIER-0143,local-Q,comsol_dossier_derived_formula_use_authorized_533,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0534,hypothetical_package_derived,G2Z-DOSSIER-0144,local-Q,hypothetical_package_derived_direct_prs_bin_use_authorized_534,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0535,false_positive_blocked_mention,G2Z-DOSSIER-0145,local-Q,false_positive_blocked_mention_qch_weighting_authorized_535,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0536,false_negative_authorization_leak,G2Z-DOSSIER-0146,local-Q,false_negative_authorization_leak_jrc_authorized_536,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0537,single,G2Z-DOSSIER-0147,local-Q,single_production_ingestion_authorized_537,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0538,pairwise,G2Z-DOSSIER-0148,local-Q,pairwise_runtime_configuration_authorized_538,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0539,cross_workstream,G2Z-DOSSIER-0149,local-Q,cross_workstream_policy_use_requested_539,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0540,near_miss,G2Z-DOSSIER-0150,local-Q,near_miss_formula_use_authorized_540,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0541,comsol_dossier_derived,G2Z-DOSSIER-0151,local-Q,comsol_dossier_derived_direct_prs_bin_use_authorized_541,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0542,hypothetical_package_derived,G2Z-DOSSIER-0152,local-Q,hypothetical_package_derived_qch_weighting_authorized_542,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0543,false_positive_blocked_mention,G2Z-DOSSIER-0153,local-Q,false_positive_blocked_mention_jrc_authorized_543,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0544,false_negative_authorization_leak,G2Z-DOSSIER-0154,local-Q,false_negative_authorization_leak_production_ingestion_authorized_544,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0545,single,G2Z-DOSSIER-0155,local-Q,single_runtime_configuration_authorized_545,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0546,pairwise,G2Z-DOSSIER-0156,local-Q,pairwise_policy_use_requested_546,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0547,cross_workstream,G2Z-DOSSIER-0157,local-Q,cross_workstream_formula_use_authorized_547,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0548,near_miss,G2Z-DOSSIER-0158,local-Q,near_miss_direct_prs_bin_use_authorized_548,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0549,comsol_dossier_derived,G2Z-DOSSIER-0159,local-Q,comsol_dossier_derived_qch_weighting_authorized_549,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0550,hypothetical_package_derived,G2Z-DOSSIER-0160,local-Q,hypothetical_package_derived_jrc_authorized_550,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0551,false_positive_blocked_mention,G2Z-DOSSIER-0161,local-Q,false_positive_blocked_mention_production_ingestion_authorized_551,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0552,false_negative_authorization_leak,G2Z-DOSSIER-0162,local-Q,false_negative_authorization_leak_runtime_configuration_authorized_552,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0553,single,G2Z-DOSSIER-0163,local-Q,single_policy_use_requested_553,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0554,pairwise,G2Z-DOSSIER-0164,local-Q,pairwise_formula_use_authorized_554,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0555,cross_workstream,G2Z-DOSSIER-0165,local-Q,cross_workstream_direct_prs_bin_use_authorized_555,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0556,near_miss,G2Z-DOSSIER-0166,local-Q,near_miss_qch_weighting_authorized_556,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0557,comsol_dossier_derived,G2Z-DOSSIER-0167,local-Q,comsol_dossier_derived_jrc_authorized_557,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0558,hypothetical_package_derived,G2Z-DOSSIER-0168,local-Q,hypothetical_package_derived_production_ingestion_authorized_558,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0559,false_positive_blocked_mention,G2Z-DOSSIER-0169,local-Q,false_positive_blocked_mention_runtime_configuration_authorized_559,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0560,false_negative_authorization_leak,G2Z-DOSSIER-0170,local-Q,false_negative_authorization_leak_policy_use_requested_560,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0561,single,G2Z-DOSSIER-0171,local-Q,single_formula_use_authorized_561,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0562,pairwise,G2Z-DOSSIER-0172,local-Q,pairwise_direct_prs_bin_use_authorized_562,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0563,cross_workstream,G2Z-DOSSIER-0173,local-Q,cross_workstream_qch_weighting_authorized_563,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0564,near_miss,G2Z-DOSSIER-0174,local-Q,near_miss_jrc_authorized_564,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0565,comsol_dossier_derived,G2Z-DOSSIER-0175,local-Q,comsol_dossier_derived_production_ingestion_authorized_565,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0566,hypothetical_package_derived,G2Z-DOSSIER-0176,local-Q,hypothetical_package_derived_runtime_configuration_authorized_566,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0567,false_positive_blocked_mention,G2Z-DOSSIER-0177,local-Q,false_positive_blocked_mention_policy_use_requested_567,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0568,false_negative_authorization_leak,G2Z-DOSSIER-0178,local-Q,false_negative_authorization_leak_formula_use_authorized_568,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0569,single,G2Z-DOSSIER-0179,local-Q,single_direct_prs_bin_use_authorized_569,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0570,pairwise,G2Z-DOSSIER-0180,local-Q,pairwise_qch_weighting_authorized_570,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0571,cross_workstream,G2AA-TRIAL-0001,EDGE,cross_workstream_jrc_authorized_571,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0572,near_miss,G2AA-TRIAL-0002,EDGE,near_miss_production_ingestion_authorized_572,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0573,comsol_dossier_derived,G2AA-TRIAL-0003,EDGE,comsol_dossier_derived_runtime_configuration_authorized_573,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0574,hypothetical_package_derived,G2AA-TRIAL-0004,EDGE,hypothetical_package_derived_policy_use_requested_574,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0575,false_positive_blocked_mention,G2AA-TRIAL-0005,EDGE,false_positive_blocked_mention_formula_use_authorized_575,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0576,false_negative_authorization_leak,G2AA-TRIAL-0006,EDGE,false_negative_authorization_leak_direct_prs_bin_use_authorized_576,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,true,false,false,false,false,false
G3F-MUT-0577,single,G2AA-TRIAL-0007,EDGE,single_qch_weighting_authorized_577,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0578,pairwise,G2AA-TRIAL-0008,EDGE,pairwise_jrc_authorized_578,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0579,cross_workstream,G2AA-TRIAL-0009,EDGE,cross_workstream_production_ingestion_authorized_579,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
G3F-MUT-0580,near_miss,G2AA-TRIAL-0010,EDGE,near_miss_runtime_configuration_authorized_580,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,true,false
G3F-MUT-0581,comsol_dossier_derived,G2AA-TRIAL-0011,EDGE,comsol_dossier_derived_policy_use_requested_581,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,true
G3F-MUT-0582,hypothetical_package_derived,G2AA-TRIAL-0012,EDGE,hypothetical_package_derived_formula_use_authorized_582,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,true,false,false,false,false,false,false
G3F-MUT-0583,false_positive_blocked_mention,G2AA-TRIAL-0013,EDGE,false_positive_blocked_mention_direct_prs_bin_use_authorized_583,true,true,EXPECTED_PASS_CONTROL,blocked mention is allowed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,false,false,false
G3F-MUT-0584,false_negative_authorization_leak,G2AA-TRIAL-0014,EDGE,false_negative_authorization_leak_qch_weighting_authorized_584,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,true,false,false,false,false
G3F-MUT-0585,single,G2AA-TRIAL-0015,EDGE,single_jrc_authorized_585,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,true,false,false,false
G3F-MUT-0586,pairwise,G2AA-TRIAL-0016,EDGE,pairwise_production_ingestion_authorized_586,true,true,EXPECTED_FAIL,must fail closed,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;formula;direct PRS bin;grain-level ingestion,false,false,false,false,true,false,false
