fixture_id,fixture_family,workstream,expected_result,not_evidence,authorization_flags_false,blocked_use,claim_boundary,positive_control
G11F-FIX-0195,positive_comsol_70_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0196,positive_bottom_width_formula,NO_AUTH,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0197,positive_valid_descriptor_receipt,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0198,positive_valid_eas_surrogate_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0199,positive_valid_eas_solver_required_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0200,positive_valid_prs_blocked_bin_without_numeric_response,PRS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0201,negative_wrong_angle_convention,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0202,negative_bad_conversion,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0203,negative_bad_bottom_width,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0204,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0205,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0206,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0207,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0208,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0209,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0210,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0211,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0212,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0213,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0214,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0215,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0216,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0217,positive_comsol_90_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0218,positive_comsol_85_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0219,positive_comsol_70_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0220,positive_bottom_width_formula,NO_AUTH,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0221,positive_valid_descriptor_receipt,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0222,positive_valid_eas_surrogate_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0223,positive_valid_eas_solver_required_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0224,positive_valid_prs_blocked_bin_without_numeric_response,PRS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0225,negative_wrong_angle_convention,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0226,negative_bad_conversion,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0227,negative_bad_bottom_width,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0228,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0229,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0230,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0231,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0232,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0233,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0234,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0235,negative_runtime_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0236,negative_qch_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0237,negative_jrc_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0238,negative_winner_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0239,negative_yield_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0240,negative_detection_probability_spoof,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0241,positive_comsol_90_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0242,positive_comsol_85_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0243,positive_comsol_70_conversion,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0244,positive_bottom_width_formula,NO_AUTH,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0245,positive_valid_descriptor_receipt,DESCRIPTOR,PASS_REVIEW_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0246,positive_valid_eas_surrogate_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0247,positive_valid_eas_solver_required_row,EAS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0248,positive_valid_prs_blocked_bin_without_numeric_response,PRS,PASS_CONTRACT_FIXTURE_ONLY,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,true
G11F-FIX-0249,negative_wrong_angle_convention,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0250,negative_bad_conversion,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0251,negative_bad_bottom_width,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0252,negative_missing_descriptor_hash,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0253,negative_source_grain_borrowing,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0254,negative_unbound_promoted,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0255,negative_prs_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0256,negative_eas_without_descriptor_binding,DESCRIPTOR,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0257,negative_eas_trigger_claim_mismatch,EAS,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
G11F-FIX-0258,negative_production_flag_true,NO_AUTH,FAIL_AS_EXPECTED,true,true,q_ch weighting;q_ch*eta;q_ch*chi*eta;chi_selected;route_score;JOINT_ROUTE_CLASS/JRC;yield;winner;detection_probability;wet pass probability;clogging rate;time-to-clog;recovery;fabrication release;runtime configuration;production ingestion;measured geometry claim;formula use;direct PRS bin;grain-level ingestion;accepted row expansion,review_only_contract_fixture,false
