mutation_receipt_id,mutation_id,mutation_type,mutation_family,workstream,expected_result,observed_result,nodi_receipt_status,unexpected_pass
G4F-MUT-0475,G3F-MUT-0475,pairwise,accepted_expansion_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0476,G3F-MUT-0476,pairwise,accepted_expansion_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0477,G3F-MUT-0477,pairwise,accepted_expansion_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0478,G3F-MUT-0478,pairwise,accepted_expansion_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0479,G3F-MUT-0479,pairwise,accepted_expansion_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0480,G3F-MUT-0480,pairwise,accepted_expansion_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0481,G3F-MUT-0481,pairwise,accepted_expansion_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0482,G3F-MUT-0482,pairwise,accepted_expansion_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0483,G3F-MUT-0483,pairwise,accepted_expansion_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0484,G3F-MUT-0484,pairwise,accepted_expansion_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0485,G3F-MUT-0485,pairwise,accepted_expansion_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0486,G3F-MUT-0486,pairwise,accepted_expansion_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0487,G3F-MUT-0487,pairwise,accepted_expansion_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0488,G3F-MUT-0488,pairwise,accepted_expansion_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0489,G3F-MUT-0489,pairwise,accepted_expansion_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0490,G3F-MUT-0490,pairwise,accepted_expansion_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0491,G3F-MUT-0491,pairwise,accepted_expansion_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0492,G3F-MUT-0492,pairwise,accepted_expansion_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0493,G3F-MUT-0493,pairwise,accepted_expansion_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0494,G3F-MUT-0494,pairwise,accepted_expansion_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0495,G3F-MUT-0495,pairwise,accepted_expansion_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0496,G3F-MUT-0496,pairwise,accepted_expansion_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0497,G3F-MUT-0497,pairwise,accepted_expansion_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0498,G3F-MUT-0498,pairwise,accepted_expansion_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0499,G3F-MUT-0499,pairwise,accepted_expansion_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0500,G3F-MUT-0500,pairwise,accepted_expansion_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0501,G3F-MUT-0501,pairwise,accepted_expansion_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0502,G3F-MUT-0502,pairwise,accepted_expansion_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0503,G3F-MUT-0503,pairwise,accepted_expansion_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0504,G3F-MUT-0504,pairwise,accepted_expansion_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0505,G3F-MUT-0505,pairwise,accepted_expansion_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0506,G3F-MUT-0506,pairwise,accepted_expansion_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0507,G3F-MUT-0507,pairwise,accepted_expansion_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0508,G3F-MUT-0508,pairwise,q_ch_weighting_true+JRC_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0509,G3F-MUT-0509,pairwise,q_ch_weighting_true+JRC_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0510,G3F-MUT-0510,pairwise,q_ch_weighting_true+JRC_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0511,G3F-MUT-0511,pairwise,q_ch_weighting_true+production_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0512,G3F-MUT-0512,pairwise,q_ch_weighting_true+production_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0513,G3F-MUT-0513,pairwise,q_ch_weighting_true+production_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0514,G3F-MUT-0514,pairwise,q_ch_weighting_true+runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0515,G3F-MUT-0515,pairwise,q_ch_weighting_true+runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0516,G3F-MUT-0516,pairwise,q_ch_weighting_true+runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0517,G3F-MUT-0517,pairwise,q_ch_weighting_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0518,G3F-MUT-0518,pairwise,q_ch_weighting_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0519,G3F-MUT-0519,pairwise,q_ch_weighting_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0520,G3F-MUT-0520,pairwise,q_ch_weighting_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0521,G3F-MUT-0521,pairwise,q_ch_weighting_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0522,G3F-MUT-0522,pairwise,q_ch_weighting_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0523,G3F-MUT-0523,pairwise,q_ch_weighting_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0524,G3F-MUT-0524,pairwise,q_ch_weighting_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0525,G3F-MUT-0525,pairwise,q_ch_weighting_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0526,G3F-MUT-0526,pairwise,q_ch_weighting_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0527,G3F-MUT-0527,pairwise,q_ch_weighting_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0528,G3F-MUT-0528,pairwise,q_ch_weighting_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0529,G3F-MUT-0529,pairwise,q_ch_weighting_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0530,G3F-MUT-0530,pairwise,q_ch_weighting_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0531,G3F-MUT-0531,pairwise,q_ch_weighting_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0532,G3F-MUT-0532,pairwise,q_ch_weighting_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0533,G3F-MUT-0533,pairwise,q_ch_weighting_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0534,G3F-MUT-0534,pairwise,q_ch_weighting_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0535,G3F-MUT-0535,pairwise,q_ch_weighting_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0536,G3F-MUT-0536,pairwise,q_ch_weighting_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0537,G3F-MUT-0537,pairwise,q_ch_weighting_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0538,G3F-MUT-0538,pairwise,q_ch_weighting_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0539,G3F-MUT-0539,pairwise,q_ch_weighting_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0540,G3F-MUT-0540,pairwise,q_ch_weighting_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0541,G3F-MUT-0541,pairwise,q_ch_weighting_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0542,G3F-MUT-0542,pairwise,q_ch_weighting_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0543,G3F-MUT-0543,pairwise,q_ch_weighting_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0544,G3F-MUT-0544,pairwise,q_ch_weighting_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0545,G3F-MUT-0545,pairwise,q_ch_weighting_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0546,G3F-MUT-0546,pairwise,q_ch_weighting_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0547,G3F-MUT-0547,pairwise,q_ch_weighting_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0548,G3F-MUT-0548,pairwise,q_ch_weighting_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0549,G3F-MUT-0549,pairwise,q_ch_weighting_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0550,G3F-MUT-0550,pairwise,q_ch_weighting_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0551,G3F-MUT-0551,pairwise,q_ch_weighting_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0552,G3F-MUT-0552,pairwise,q_ch_weighting_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0553,G3F-MUT-0553,pairwise,q_ch_weighting_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0554,G3F-MUT-0554,pairwise,q_ch_weighting_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0555,G3F-MUT-0555,pairwise,q_ch_weighting_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0556,G3F-MUT-0556,pairwise,q_ch_weighting_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0557,G3F-MUT-0557,pairwise,q_ch_weighting_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0558,G3F-MUT-0558,pairwise,q_ch_weighting_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0559,G3F-MUT-0559,pairwise,q_ch_weighting_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0560,G3F-MUT-0560,pairwise,q_ch_weighting_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0561,G3F-MUT-0561,pairwise,q_ch_weighting_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0562,G3F-MUT-0562,pairwise,q_ch_weighting_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0563,G3F-MUT-0563,pairwise,q_ch_weighting_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0564,G3F-MUT-0564,pairwise,q_ch_weighting_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0565,G3F-MUT-0565,pairwise,q_ch_weighting_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0566,G3F-MUT-0566,pairwise,q_ch_weighting_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0567,G3F-MUT-0567,pairwise,q_ch_weighting_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0568,G3F-MUT-0568,pairwise,JRC_true+production_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0569,G3F-MUT-0569,pairwise,JRC_true+production_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0570,G3F-MUT-0570,pairwise,JRC_true+production_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0571,G3F-MUT-0571,pairwise,JRC_true+runtime_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0572,G3F-MUT-0572,pairwise,JRC_true+runtime_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0573,G3F-MUT-0573,pairwise,JRC_true+runtime_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0574,G3F-MUT-0574,pairwise,JRC_true+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0575,G3F-MUT-0575,pairwise,JRC_true+numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0576,G3F-MUT-0576,pairwise,JRC_true+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0577,G3F-MUT-0577,pairwise,JRC_true+formal_qch_false_positive,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0578,G3F-MUT-0578,pairwise,JRC_true+formal_qch_false_positive,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0579,G3F-MUT-0579,pairwise,JRC_true+formal_qch_false_positive,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0580,G3F-MUT-0580,pairwise,JRC_true+220_auto_map,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0581,G3F-MUT-0581,pairwise,JRC_true+220_auto_map,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0582,G3F-MUT-0582,pairwise,JRC_true+220_auto_map,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0583,G3F-MUT-0583,pairwise,JRC_true+D1200_borrow_D900,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0584,G3F-MUT-0584,pairwise,JRC_true+D1200_borrow_D900,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0585,G3F-MUT-0585,pairwise,JRC_true+D1200_borrow_D900,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0586,G3F-MUT-0586,pairwise,JRC_true+missing_NODI_view,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0587,G3F-MUT-0587,pairwise,JRC_true+missing_NODI_view,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0588,G3F-MUT-0588,pairwise,JRC_true+missing_NODI_view,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0589,G3F-MUT-0589,pairwise,JRC_true+edge20_hash_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0590,G3F-MUT-0590,pairwise,JRC_true+edge20_hash_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0591,G3F-MUT-0591,pairwise,JRC_true+edge20_hash_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0592,G3F-MUT-0592,pairwise,JRC_true+non_contiguous_bins,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0593,G3F-MUT-0593,pairwise,JRC_true+non_contiguous_bins,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0594,G3F-MUT-0594,pairwise,JRC_true+non_contiguous_bins,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0595,G3F-MUT-0595,pairwise,JRC_true+missing_units,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0596,G3F-MUT-0596,pairwise,JRC_true+missing_units,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0597,G3F-MUT-0597,pairwise,JRC_true+missing_units,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0598,G3F-MUT-0598,pairwise,JRC_true+missing_normalization,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0599,G3F-MUT-0599,pairwise,JRC_true+missing_normalization,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0600,G3F-MUT-0600,pairwise,JRC_true+missing_normalization,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0601,G3F-MUT-0601,pairwise,JRC_true+missing_source_sha,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0602,G3F-MUT-0602,pairwise,JRC_true+missing_source_sha,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0603,G3F-MUT-0603,pairwise,JRC_true+missing_source_sha,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0604,G3F-MUT-0604,pairwise,JRC_true+row_count_mismatch,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0605,G3F-MUT-0605,pairwise,JRC_true+row_count_mismatch,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0606,G3F-MUT-0606,pairwise,JRC_true+row_count_mismatch,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0607,G3F-MUT-0607,pairwise,JRC_true+template_marked_evidence,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0608,G3F-MUT-0608,pairwise,JRC_true+template_marked_evidence,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0609,G3F-MUT-0609,pairwise,JRC_true+template_marked_evidence,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0610,G3F-MUT-0610,pairwise,JRC_true+policy_use_requested,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0611,G3F-MUT-0611,pairwise,JRC_true+policy_use_requested,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0612,G3F-MUT-0612,pairwise,JRC_true+policy_use_requested,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0613,G3F-MUT-0613,pairwise,JRC_true+cross_workstream_contamination,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0614,G3F-MUT-0614,pairwise,JRC_true+cross_workstream_contamination,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0615,G3F-MUT-0615,pairwise,JRC_true+cross_workstream_contamination,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0616,G3F-MUT-0616,pairwise,JRC_true+dossier_derived_missing_binding,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0617,G3F-MUT-0617,pairwise,JRC_true+dossier_derived_missing_binding,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0618,G3F-MUT-0618,pairwise,JRC_true+dossier_derived_missing_binding,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0619,G3F-MUT-0619,pairwise,JRC_true+dependency_derived_run_marker,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0620,G3F-MUT-0620,pairwise,JRC_true+dependency_derived_run_marker,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0621,G3F-MUT-0621,pairwise,JRC_true+dependency_derived_run_marker,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0622,G3F-MUT-0622,pairwise,JRC_true+probe_package_auth_leak,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0623,G3F-MUT-0623,pairwise,JRC_true+probe_package_auth_leak,QCH,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
G4F-MUT-0624,G3F-MUT-0624,pairwise,JRC_true+probe_package_auth_leak,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,MATCH_EXPECTED_FAIL,false
