mutation_id,family,expected_result,observed_result,match_status,unexpected_pass,forbidden_promotion,gate2d_row_count_drift
G13H-MUT-11543,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11544,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11545,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11546,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11547,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11548,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11549,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11550,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11551,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11552,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11553,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11554,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11555,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11556,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11557,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11558,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11559,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11560,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11561,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11562,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11563,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11564,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11565,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11566,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11567,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11568,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11569,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11570,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11571,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11572,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11573,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11574,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11575,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11576,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11577,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11578,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11579,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11580,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11581,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11582,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11583,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11584,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11585,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11586,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11587,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11588,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11589,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11590,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11591,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11592,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11593,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11594,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11595,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11596,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11597,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11598,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11599,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11600,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11601,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11602,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11603,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11604,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11605,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11606,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11607,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11608,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11609,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11610,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11611,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11612,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11613,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11614,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11615,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11616,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11617,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11618,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11619,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11620,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11621,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11622,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11623,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11624,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11625,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11626,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11627,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11628,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11629,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11630,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11631,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11632,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11633,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11634,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11635,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11636,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11637,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11638,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11639,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11640,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11641,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11642,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11643,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11644,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11645,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11646,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11647,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11648,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11649,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11650,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11651,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11652,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11653,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11654,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11655,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11656,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11657,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11658,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11659,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11660,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11661,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11662,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11663,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11664,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11665,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11666,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11667,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11668,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11669,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11670,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11671,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11672,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11673,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11674,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11675,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11676,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11677,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11678,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11679,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11680,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11681,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11682,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11683,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11684,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11685,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11686,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11687,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11688,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11689,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11690,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11691,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11692,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11693,production_runtime_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11694,missing_descriptor_hash,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11695,source_grain_borrowing,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11696,unbound_promotion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11697,angle_convention,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11698,alpha_theta_conversion,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11699,W_top_depth_extreme,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11700,W_bottom_negative,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11701,W_bottom_zero,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11702,W_bottom_tiny,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11703,W_bottom_valid,PASS_REVIEW_ONLY_CONTROL,PASS_REVIEW_ONLY_CONTROL,MATCH_EXPECTED,false,false,false
G13H-MUT-11704,runtime_clipped_mismatch,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11705,micro_nano_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11706,fluidic_proxy_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11707,comsol_gate12_head_drift,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
G13H-MUT-11708,qch_jrc_yield_winner_spoof,FAIL_CLOSED_OR_QUARANTINE,FAIL_CLOSED_OR_QUARANTINE,MATCH_EXPECTED,false,false,false
