union_id,source_side,mutation_id,mutation_family,workstream,expected_result,observed_result,unexpected_pass,authorization_promotion,gate2d_row_count_guard 
G6E-UNION-02977,COMSOL_GATE5F,G5F-MUT-01185,JRC_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02978,COMSOL_GATE5F,G5F-MUT-01186,yield_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02979,COMSOL_GATE5F,G5F-MUT-01187,winner_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02980,COMSOL_GATE5F,G5F-MUT-01188,detection_probability_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02981,COMSOL_GATE5F,G5F-MUT-01189,chi_selected_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02982,COMSOL_GATE5F,G5F-MUT-01190,false_positive_blocked_mention,QCH,PASS_CONTROL,PASS_CONTROL,false,false,hard_fail_if_not_4
G6E-UNION-02983,COMSOL_GATE5F,G5F-MUT-01191,pending_actual_reopens,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02984,COMSOL_GATE5F,G5F-MUT-01192,adapter_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02985,COMSOL_GATE5F,G5F-MUT-01193,q_ch_sidecar_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02986,COMSOL_GATE5F,G5F-MUT-01194,EDGE_approval_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02987,COMSOL_GATE5F,G5F-MUT-01195,BINDING_promotion_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02988,COMSOL_GATE5F,G5F-MUT-01196,Gate2D_row_count_drift,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02989,COMSOL_GATE5F,G5F-MUT-01197,RC5_field_alias_drift,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02990,COMSOL_GATE5F,G5F-MUT-01198,forbidden_output_leakage,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02991,COMSOL_GATE5F,G5F-MUT-01199,numeric_bound_invented,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02992,COMSOL_GATE5F,G5F-MUT-01200,runtime_authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02993,COMSOL_GATE5F,G5F-MUT-01201,pending_actual_reopens+pending_actual_reopens,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02994,COMSOL_GATE5F,G5F-MUT-01202,pending_actual_reopens+adapter_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02995,COMSOL_GATE5F,G5F-MUT-01203,pending_actual_reopens+q_ch_sidecar_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02996,COMSOL_GATE5F,G5F-MUT-01204,pending_actual_reopens+EDGE_approval_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02997,COMSOL_GATE5F,G5F-MUT-01205,pending_actual_reopens+BINDING_promotion_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02998,COMSOL_GATE5F,G5F-MUT-01206,pending_actual_reopens+Gate2D_row_count_drift,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-02999,COMSOL_GATE5F,G5F-MUT-01207,pending_actual_reopens+RC5_field_alias_drift,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03000,COMSOL_GATE5F,G5F-MUT-01208,pending_actual_reopens+forbidden_output_leakage,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03001,COMSOL_GATE5F,G5F-MUT-01209,pending_actual_reopens+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03002,COMSOL_GATE5F,G5F-MUT-01210,pending_actual_reopens+runtime_authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03003,COMSOL_GATE5F,G5F-MUT-01211,pending_actual_reopens+production_authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03004,COMSOL_GATE5F,G5F-MUT-01212,pending_actual_reopens+JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03005,COMSOL_GATE5F,G5F-MUT-01213,pending_actual_reopens+yield_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03006,COMSOL_GATE5F,G5F-MUT-01214,pending_actual_reopens+winner_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03007,COMSOL_GATE5F,G5F-MUT-01215,pending_actual_reopens+detection_probability_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03008,COMSOL_GATE5F,G5F-MUT-01216,pending_actual_reopens+chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03009,COMSOL_GATE5F,G5F-MUT-01217,adapter_spoofing+pending_actual_reopens,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03010,COMSOL_GATE5F,G5F-MUT-01218,adapter_spoofing+adapter_spoofing,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03011,COMSOL_GATE5F,G5F-MUT-01219,adapter_spoofing+q_ch_sidecar_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03012,COMSOL_GATE5F,G5F-MUT-01220,adapter_spoofing+EDGE_approval_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03013,COMSOL_GATE5F,G5F-MUT-01221,adapter_spoofing+BINDING_promotion_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03014,COMSOL_GATE5F,G5F-MUT-01222,adapter_spoofing+Gate2D_row_count_drift,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03015,COMSOL_GATE5F,G5F-MUT-01223,adapter_spoofing+RC5_field_alias_drift,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03016,COMSOL_GATE5F,G5F-MUT-01224,adapter_spoofing+forbidden_output_leakage,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03017,COMSOL_GATE5F,G5F-MUT-01225,adapter_spoofing+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03018,COMSOL_GATE5F,G5F-MUT-01226,adapter_spoofing+runtime_authorization_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03019,COMSOL_GATE5F,G5F-MUT-01227,adapter_spoofing+production_authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03020,COMSOL_GATE5F,G5F-MUT-01228,adapter_spoofing+JRC_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03021,COMSOL_GATE5F,G5F-MUT-01229,adapter_spoofing+yield_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03022,COMSOL_GATE5F,G5F-MUT-01230,adapter_spoofing+winner_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03023,COMSOL_GATE5F,G5F-MUT-01231,adapter_spoofing+detection_probability_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03024,COMSOL_GATE5F,G5F-MUT-01232,adapter_spoofing+chi_selected_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03025,COMSOL_GATE5F,G5F-MUT-01233,q_ch_sidecar_spoofing+pending_actual_reopens,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03026,COMSOL_GATE5F,G5F-MUT-01234,q_ch_sidecar_spoofing+adapter_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03027,COMSOL_GATE5F,G5F-MUT-01235,q_ch_sidecar_spoofing+q_ch_sidecar_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03028,COMSOL_GATE5F,G5F-MUT-01236,q_ch_sidecar_spoofing+EDGE_approval_spoofing,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03029,COMSOL_GATE5F,G5F-MUT-01237,q_ch_sidecar_spoofing+BINDING_promotion_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03030,COMSOL_GATE5F,G5F-MUT-01238,q_ch_sidecar_spoofing+Gate2D_row_count_drift,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03031,COMSOL_GATE5F,G5F-MUT-01239,q_ch_sidecar_spoofing+RC5_field_alias_drift,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03032,COMSOL_GATE5F,G5F-MUT-01240,q_ch_sidecar_spoofing+forbidden_output_leakage,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03033,COMSOL_GATE5F,G5F-MUT-01241,q_ch_sidecar_spoofing+numeric_bound_invented,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03034,COMSOL_GATE5F,G5F-MUT-01242,q_ch_sidecar_spoofing+runtime_authorization_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03035,COMSOL_GATE5F,G5F-MUT-01243,q_ch_sidecar_spoofing+production_authorization_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03036,COMSOL_GATE5F,G5F-MUT-01244,q_ch_sidecar_spoofing+JRC_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03037,COMSOL_GATE5F,G5F-MUT-01245,q_ch_sidecar_spoofing+yield_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03038,COMSOL_GATE5F,G5F-MUT-01246,q_ch_sidecar_spoofing+winner_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03039,COMSOL_GATE5F,G5F-MUT-01247,q_ch_sidecar_spoofing+detection_probability_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03040,COMSOL_GATE5F,G5F-MUT-01248,q_ch_sidecar_spoofing+chi_selected_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03041,COMSOL_GATE5F,G5F-MUT-01249,EDGE_approval_spoofing+pending_actual_reopens,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03042,COMSOL_GATE5F,G5F-MUT-01250,EDGE_approval_spoofing+adapter_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03043,COMSOL_GATE5F,G5F-MUT-01251,EDGE_approval_spoofing+q_ch_sidecar_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03044,COMSOL_GATE5F,G5F-MUT-01252,EDGE_approval_spoofing+EDGE_approval_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03045,COMSOL_GATE5F,G5F-MUT-01253,EDGE_approval_spoofing+BINDING_promotion_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03046,COMSOL_GATE5F,G5F-MUT-01254,EDGE_approval_spoofing+Gate2D_row_count_drift,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03047,COMSOL_GATE5F,G5F-MUT-01255,EDGE_approval_spoofing+RC5_field_alias_drift,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03048,COMSOL_GATE5F,G5F-MUT-01256,EDGE_approval_spoofing+forbidden_output_leakage,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03049,COMSOL_GATE5F,G5F-MUT-01257,EDGE_approval_spoofing+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03050,COMSOL_GATE5F,G5F-MUT-01258,EDGE_approval_spoofing+runtime_authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03051,COMSOL_GATE5F,G5F-MUT-01259,EDGE_approval_spoofing+production_authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03052,COMSOL_GATE5F,G5F-MUT-01260,EDGE_approval_spoofing+JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03053,COMSOL_GATE5F,G5F-MUT-01261,EDGE_approval_spoofing+yield_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03054,COMSOL_GATE5F,G5F-MUT-01262,EDGE_approval_spoofing+winner_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03055,COMSOL_GATE5F,G5F-MUT-01263,EDGE_approval_spoofing+detection_probability_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03056,COMSOL_GATE5F,G5F-MUT-01264,EDGE_approval_spoofing+chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03057,COMSOL_GATE5F,G5F-MUT-01265,BINDING_promotion_spoofing+pending_actual_reopens,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03058,COMSOL_GATE5F,G5F-MUT-01266,BINDING_promotion_spoofing+adapter_spoofing,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03059,COMSOL_GATE5F,G5F-MUT-01267,BINDING_promotion_spoofing+q_ch_sidecar_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03060,COMSOL_GATE5F,G5F-MUT-01268,BINDING_promotion_spoofing+EDGE_approval_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03061,COMSOL_GATE5F,G5F-MUT-01269,BINDING_promotion_spoofing+BINDING_promotion_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03062,COMSOL_GATE5F,G5F-MUT-01270,BINDING_promotion_spoofing+Gate2D_row_count_drift,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03063,COMSOL_GATE5F,G5F-MUT-01271,BINDING_promotion_spoofing+RC5_field_alias_drift,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03064,COMSOL_GATE5F,G5F-MUT-01272,BINDING_promotion_spoofing+forbidden_output_leakage,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03065,COMSOL_GATE5F,G5F-MUT-01273,BINDING_promotion_spoofing+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03066,COMSOL_GATE5F,G5F-MUT-01274,BINDING_promotion_spoofing+runtime_authorization_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03067,COMSOL_GATE5F,G5F-MUT-01275,BINDING_promotion_spoofing+production_authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03068,COMSOL_GATE5F,G5F-MUT-01276,BINDING_promotion_spoofing+JRC_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03069,COMSOL_GATE5F,G5F-MUT-01277,BINDING_promotion_spoofing+yield_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03070,COMSOL_GATE5F,G5F-MUT-01278,BINDING_promotion_spoofing+winner_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03071,COMSOL_GATE5F,G5F-MUT-01279,BINDING_promotion_spoofing+detection_probability_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03072,COMSOL_GATE5F,G5F-MUT-01280,BINDING_promotion_spoofing+chi_selected_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03073,COMSOL_GATE5F,G5F-MUT-01281,Gate2D_row_count_drift+pending_actual_reopens,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03074,COMSOL_GATE5F,G5F-MUT-01282,Gate2D_row_count_drift+adapter_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03075,COMSOL_GATE5F,G5F-MUT-01283,Gate2D_row_count_drift+q_ch_sidecar_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03076,COMSOL_GATE5F,G5F-MUT-01284,Gate2D_row_count_drift+EDGE_approval_spoofing,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03077,COMSOL_GATE5F,G5F-MUT-01285,Gate2D_row_count_drift+BINDING_promotion_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03078,COMSOL_GATE5F,G5F-MUT-01286,Gate2D_row_count_drift+Gate2D_row_count_drift,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03079,COMSOL_GATE5F,G5F-MUT-01287,Gate2D_row_count_drift+RC5_field_alias_drift,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03080,COMSOL_GATE5F,G5F-MUT-01288,Gate2D_row_count_drift+forbidden_output_leakage,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03081,COMSOL_GATE5F,G5F-MUT-01289,Gate2D_row_count_drift+numeric_bound_invented,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03082,COMSOL_GATE5F,G5F-MUT-01290,Gate2D_row_count_drift+runtime_authorization_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03083,COMSOL_GATE5F,G5F-MUT-01291,Gate2D_row_count_drift+production_authorization_true,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03084,COMSOL_GATE5F,G5F-MUT-01292,Gate2D_row_count_drift+JRC_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03085,COMSOL_GATE5F,G5F-MUT-01293,Gate2D_row_count_drift+yield_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03086,COMSOL_GATE5F,G5F-MUT-01294,Gate2D_row_count_drift+winner_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03087,COMSOL_GATE5F,G5F-MUT-01295,Gate2D_row_count_drift+detection_probability_present,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03088,COMSOL_GATE5F,G5F-MUT-01296,Gate2D_row_count_drift+chi_selected_true,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03089,COMSOL_GATE5F,G5F-MUT-01297,RC5_field_alias_drift+pending_actual_reopens,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03090,COMSOL_GATE5F,G5F-MUT-01298,RC5_field_alias_drift+adapter_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03091,COMSOL_GATE5F,G5F-MUT-01299,RC5_field_alias_drift+q_ch_sidecar_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03092,COMSOL_GATE5F,G5F-MUT-01300,RC5_field_alias_drift+EDGE_approval_spoofing,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03093,COMSOL_GATE5F,G5F-MUT-01301,RC5_field_alias_drift+BINDING_promotion_spoofing,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03094,COMSOL_GATE5F,G5F-MUT-01302,RC5_field_alias_drift+Gate2D_row_count_drift,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03095,COMSOL_GATE5F,G5F-MUT-01303,RC5_field_alias_drift+RC5_field_alias_drift,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03096,COMSOL_GATE5F,G5F-MUT-01304,RC5_field_alias_drift+forbidden_output_leakage,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03097,COMSOL_GATE5F,G5F-MUT-01305,RC5_field_alias_drift+numeric_bound_invented,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03098,COMSOL_GATE5F,G5F-MUT-01306,RC5_field_alias_drift+runtime_authorization_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03099,COMSOL_GATE5F,G5F-MUT-01307,RC5_field_alias_drift+production_authorization_true,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03100,COMSOL_GATE5F,G5F-MUT-01308,RC5_field_alias_drift+JRC_present,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03101,COMSOL_GATE5F,G5F-MUT-01309,RC5_field_alias_drift+yield_present,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03102,COMSOL_GATE5F,G5F-MUT-01310,RC5_field_alias_drift+winner_present,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03103,COMSOL_GATE5F,G5F-MUT-01311,RC5_field_alias_drift+detection_probability_present,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03104,COMSOL_GATE5F,G5F-MUT-01312,RC5_field_alias_drift+chi_selected_true,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03105,COMSOL_GATE5F,G5F-MUT-01313,forbidden_output_leakage+pending_actual_reopens,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03106,COMSOL_GATE5F,G5F-MUT-01314,forbidden_output_leakage+adapter_spoofing,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03107,COMSOL_GATE5F,G5F-MUT-01315,forbidden_output_leakage+q_ch_sidecar_spoofing,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03108,COMSOL_GATE5F,G5F-MUT-01316,forbidden_output_leakage+EDGE_approval_spoofing,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03109,COMSOL_GATE5F,G5F-MUT-01317,forbidden_output_leakage+BINDING_promotion_spoofing,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03110,COMSOL_GATE5F,G5F-MUT-01318,forbidden_output_leakage+Gate2D_row_count_drift,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03111,COMSOL_GATE5F,G5F-MUT-01319,forbidden_output_leakage+RC5_field_alias_drift,V4,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03112,COMSOL_GATE5F,G5F-MUT-01320,forbidden_output_leakage+forbidden_output_leakage,strong-claim,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03113,COMSOL_GATE5F,G5F-MUT-01321,forbidden_output_leakage+numeric_bound_invented,EDGE,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03114,COMSOL_GATE5F,G5F-MUT-01322,forbidden_output_leakage+runtime_authorization_true,QCH,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03115,COMSOL_GATE5F,G5F-MUT-01323,forbidden_output_leakage+production_authorization_true,BINDING,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
G6E-UNION-03116,COMSOL_GATE5F,G5F-MUT-01324,forbidden_output_leakage+JRC_present,local-Q,FAIL_EXPECTED,FAIL_EXPECTED,false,false,hard_fail_if_not_4
