compatibility_id,source_version,target_version,canonical_field,present_in_source,present_in_rc51,compatibility_class,package_disposition,requires_user_authorization,hard_incompatible
G7D-RC4-0356,RC4,RC5.1,what_it_does_not_allow,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC4-0357,RC4,RC5.1,why_not_direct_prs_bin,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC4-0358,RC4,RC5.1,why_not_stronger,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC4-0359,RC4,RC5.1,width_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC4-0360,RC4,RC5.1,width_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC4-0361,RC4,RC5.1,width_group_um,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC4-0362,RC4,RC5.1,width_or_route_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC4-0363,RC4,RC5.1,workstream,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC4-0364,RC4,RC5.1,would_require_comsol_run,false,true,producer-only optional,adapter dry-run allowed,false,false
G7D-RC4-0365,RC4,RC5.1,would_require_mph_load,false,true,producer-only optional,adapter dry-run allowed,false,false
G7D-RC5-0001,RC5,RC5.1,_source_file,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0002,RC5,RC5.1,accepted_context_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0003,RC5,RC5.1,accepted_row_expansion_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0004,RC5,RC5.1,affected_rows,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0005,RC5,RC5.1,aggregation_error_bound_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0006,RC5,RC5.1,aggregation_rule,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0007,RC5,RC5.1,allowed_use,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0008,RC5,RC5.1,allowed_value_or_domain,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0009,RC5,RC5.1,artifact_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0010,RC5,RC5.1,artifact_level_context_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0011,RC5,RC5.1,artifact_path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0012,RC5,RC5.1,authorization_flags_false,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0013,RC5,RC5.1,authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0014,RC5,RC5.1,auto_map_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0015,RC5,RC5.1,bin_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0016,RC5,RC5.1,bin_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0017,RC5,RC5.1,bin_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0018,RC5,RC5.1,binding_blocker,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0019,RC5,RC5.1,binding_fail_closed,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0020,RC5,RC5.1,binding_repair_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0021,RC5,RC5.1,binding_template_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0022,RC5,RC5.1,blocked_class,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0023,RC5,RC5.1,blocked_until,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0024,RC5,RC5.1,blocked_use,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0025,RC5,RC5.1,blocker_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0026,RC5,RC5.1,blocker_if_any,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0027,RC5,RC5.1,blocker_preserved,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0028,RC5,RC5.1,blocker_reason,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0029,RC5,RC5.1,blocker_type,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0030,RC5,RC5.1,can_be_done_without_new_comsol_solve,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0031,RC5,RC5.1,can_close_reason,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0032,RC5,RC5.1,can_close_work_order,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0033,RC5,RC5.1,can_fix_without_new_comsol_solve,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0034,RC5,RC5.1,can_repair_without_new_solve,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0035,RC5,RC5.1,candidate_claim,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0036,RC5,RC5.1,candidate_edge20_bins_covered,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0037,RC5,RC5.1,candidate_export_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0038,RC5,RC5.1,candidate_prs_edge20_end_1based,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0039,RC5,RC5.1,candidate_prs_edge20_ids,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0040,RC5,RC5.1,candidate_prs_edge20_start_1based,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0041,RC5,RC5.1,candidate_route_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0042,RC5,RC5.1,candidate_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0043,RC5,RC5.1,carry_forward_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0044,RC5,RC5.1,case_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0045,RC5,RC5.1,check_definition,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0046,RC5,RC5.1,check_name,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0047,RC5,RC5.1,checks,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0048,RC5,RC5.1,chi_selected_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0049,RC5,RC5.1,claim_boundary,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0050,RC5,RC5.1,claim_promotion_authorized_now,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0051,RC5,RC5.1,columns,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0052,RC5,RC5.1,comsol_artifact_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0053,RC5,RC5.1,comsol_artifact_path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0054,RC5,RC5.1,comsol_evidence_or_gap,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0055,RC5,RC5.1,comsol_gate2g_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0056,RC5,RC5.1,comsol_gate_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0057,RC5,RC5.1,comsol_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0058,RC5,RC5.1,conservativeness_check_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0059,RC5,RC5.1,conservativeness_metric,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0060,RC5,RC5.1,conservativeness_rule,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0061,RC5,RC5.1,conservativeness_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0062,RC5,RC5.1,consumer_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0063,RC5,RC5.1,coverage_complete,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0064,RC5,RC5.1,coverage_contiguous,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0065,RC5,RC5.1,coverage_nonoverlap_claim_scope,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0066,RC5,RC5.1,current_blocker,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0067,RC5,RC5.1,current_source,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0068,RC5,RC5.1,current_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0069,RC5,RC5.1,current_support_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0070,RC5,RC5.1,d_nm,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0071,RC5,RC5.1,decision_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0072,RC5,RC5.1,depth_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0073,RC5,RC5.1,depth_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0074,RC5,RC5.1,depth_or_channel_family,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0075,RC5,RC5.1,depth_um,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0076,RC5,RC5.1,derived_artifact,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0077,RC5,RC5.1,description,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0078,RC5,RC5.1,diagnostic_check_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0079,RC5,RC5.1,diameter_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0080,RC5,RC5.1,diameter_coverage,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0081,RC5,RC5.1,diameter_nm,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0082,RC5,RC5.1,direct_prs_bin_claim_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0083,RC5,RC5.1,direct_prs_bin_use_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0084,RC5,RC5.1,direct_prs_bin_use_authorized_default,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0085,RC5,RC5.1,disposition,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0086,RC5,RC5.1,distribution_type_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0087,RC5,RC5.1,dossier_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0088,RC5,RC5.1,edge20_bin_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0089,RC5,RC5.1,edge20_bin_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0090,RC5,RC5.1,edge20_bins_covered,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0091,RC5,RC5.1,edge20_definition_hash,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0092,RC5,RC5.1,edge20_reference_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0093,RC5,RC5.1,edge20_reference_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0094,RC5,RC5.1,edge4_aggregate_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0095,RC5,RC5.1,edge4_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0096,RC5,RC5.1,edge4_max,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0097,RC5,RC5.1,edge4_min,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0098,RC5,RC5.1,edge4_to_edge20_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0099,RC5,RC5.1,edge_bin_label,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0100,RC5,RC5.1,edge_deliverable_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0101,RC5,RC5.1,edge_norm_max,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0102,RC5,RC5.1,edge_norm_min,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0103,RC5,RC5.1,error_bound_lower,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0104,RC5,RC5.1,error_bound_upper,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0105,RC5,RC5.1,error_loss_semantics,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0106,RC5,RC5.1,evidence_class,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0107,RC5,RC5.1,evidence_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0108,RC5,RC5.1,exact_claim_made_by_comsol,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0109,RC5,RC5.1,exact_nodi_prs_match_claim,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0110,RC5,RC5.1,exact_prs_match_claim_by_comsol,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0111,RC5,RC5.1,example_value_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0112,RC5,RC5.1,expected_base_edge_bins,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0113,RC5,RC5.1,expected_events_per_base_bin_per_seed,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0114,RC5,RC5.1,expected_nodi_disposition,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0115,RC5,RC5.1,expected_result_enum,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0116,RC5,RC5.1,expected_rows_per_route_diameter_view,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0117,RC5,RC5.1,expected_special_aggregates,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0118,RC5,RC5.1,expected_xz_bins,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0119,RC5,RC5.1,field_name,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0120,RC5,RC5.1,flow_split_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0121,RC5,RC5.1,flow_split_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0122,RC5,RC5.1,forbidden_auth_flag_state,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0123,RC5,RC5.1,forbidden_interpretations,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0124,RC5,RC5.1,forbidden_repair,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0125,RC5,RC5.1,formal_qch_sidecar_present,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0126,RC5,RC5.1,formula_exclusion_active,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0127,RC5,RC5.1,formula_use_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0128,RC5,RC5.1,formula_use_authorized_default,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0129,RC5,RC5.1,future_authorization_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0130,RC5,RC5.1,gate2b_artifact_level_context_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0131,RC5,RC5.1,gate2b_context_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0132,RC5,RC5.1,gate2b_grain_level_context_ingestion_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0133,RC5,RC5.1,gate2c_alignment_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0134,RC5,RC5.1,gate2c_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0135,RC5,RC5.1,gate2d_candidate_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0136,RC5,RC5.1,gate2f_edge_evidence_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0137,RC5,RC5.1,gate2k_template_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0138,RC5,RC5.1,generation_preparation_authorized_now,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0139,RC5,RC5.1,grain_level_ingestion_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0140,RC5,RC5.1,grain_level_ingestion_authorized_default,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0141,RC5,RC5.1,grain_level_ingestion_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0142,RC5,RC5.1,grouping_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0143,RC5,RC5.1,hash_stability_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0144,RC5,RC5.1,hook_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0145,RC5,RC5.1,human_review_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0146,RC5,RC5.1,information_loss_description,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0147,RC5,RC5.1,integration_surface_or_volume_definition,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0148,RC5,RC5.1,is_chi_selected,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0149,RC5,RC5.1,is_formal_gate2_qch_sidecar,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0150,RC5,RC5.1,is_formal_policy_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0151,RC5,RC5.1,is_policy_result,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0152,RC5,RC5.1,jrc_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0153,RC5,RC5.1,lambda_nm,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0154,RC5,RC5.1,launch_authorized_now,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0155,RC5,RC5.1,lineage_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0156,RC5,RC5.1,loss_error_policy_approval_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0157,RC5,RC5.1,loss_error_requirement_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0158,RC5,RC5.1,loss_error_requirement_set_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0159,RC5,RC5.1,manifest_link,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0160,RC5,RC5.1,mesh_size,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0161,RC5,RC5.1,mismatch_blocker_if_any,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0162,RC5,RC5.1,missing_binding,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0163,RC5,RC5.1,missing_required_fields,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0164,RC5,RC5.1,monotonicity_allowed_exceptions,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0165,RC5,RC5.1,monotonicity_check_required,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0166,RC5,RC5.1,monotonicity_direction,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0167,RC5,RC5.1,monotonicity_metric,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0168,RC5,RC5.1,monotonicity_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0169,RC5,RC5.1,must_remain_review_only_if,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0170,RC5,RC5.1,mutation_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0171,RC5,RC5.1,needed_from_comsol,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0172,RC5,RC5.1,needed_from_nodi,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0173,RC5,RC5.1,nodi_automation_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0174,RC5,RC5.1,nodi_bin_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0175,RC5,RC5.1,nodi_check_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0176,RC5,RC5.1,nodi_current_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0177,RC5,RC5.1,nodi_diameter_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0178,RC5,RC5.1,nodi_edge20_definition_hash,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0179,RC5,RC5.1,nodi_expected_verdict,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0180,RC5,RC5.1,nodi_receipt_support_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0181,RC5,RC5.1,nodi_receiver_target,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0182,RC5,RC5.1,nodi_required_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0183,RC5,RC5.1,nodi_route_key_candidate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0184,RC5,RC5.1,nodi_view,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0185,RC5,RC5.1,nodi_view_binding_policy,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0186,RC5,RC5.1,nodi_view_binding_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0187,RC5,RC5.1,nodi_view_current,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0188,RC5,RC5.1,nodi_view_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0189,RC5,RC5.1,normalization_available,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0190,RC5,RC5.1,normalization_basis,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0191,RC5,RC5.1,normalization_requirement,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0192,RC5,RC5.1,normalization_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0193,RC5,RC5.1,not_evidence,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0194,RC5,RC5.1,notes,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0195,RC5,RC5.1,numeric_aggregation_error_bound_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0196,RC5,RC5.1,numeric_error_bound_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0197,RC5,RC5.1,numeric_error_bound_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0198,RC5,RC5.1,numeric_error_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0199,RC5,RC5.1,numeric_error_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0200,RC5,RC5.1,outlet_entity_count,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0201,RC5,RC5.1,package_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0202,RC5,RC5.1,package_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0203,RC5,RC5.1,particle_kind,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0204,RC5,RC5.1,path,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0205,RC5,RC5.1,policy_approval_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0206,RC5,RC5.1,policy_option,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0207,RC5,RC5.1,policy_option_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0208,RC5,RC5.1,policy_review_ready,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0209,RC5,RC5.1,policy_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0210,RC5,RC5.1,policy_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0211,RC5,RC5.1,policy_use_requested,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0212,RC5,RC5.1,policy_use_requested_default,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0213,RC5,RC5.1,priority,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0214,RC5,RC5.1,probe_category,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0215,RC5,RC5.1,probe_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0216,RC5,RC5.1,production_ingestion_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0217,RC5,RC5.1,proposed_edge20_bins_covered,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0218,RC5,RC5.1,proposed_edge20_group_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0219,RC5,RC5.1,proposed_edge20_group_id_or_pending,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0220,RC5,RC5.1,proposed_gate,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0221,RC5,RC5.1,proposed_next_artifact,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0222,RC5,RC5.1,proposed_scope,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0223,RC5,RC5.1,proposed_status,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0224,RC5,RC5.1,provenance_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0225,RC5,RC5.1,prs_exact_match_claim,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0226,RC5,RC5.1,q_ch_units,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0227,RC5,RC5.1,q_ch_value,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0228,RC5,RC5.1,qch_chi_eta_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0229,RC5,RC5.1,qch_eta_authorized,true,true,backward-compatible alias,adapter dry-run allowed,false,false
G7D-RC5-0230,RC5,RC5.1,qch_template_row_id,true,true,backward-compatible alias,adapter dry-run allowed,false,false
