corpus_id,source,case_family,workstream,expected_disposition,not_evidence 
G7F-CORPUS-03869,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03870,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03871,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03872,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03873,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03874,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03875,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03876,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03877,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03878,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03879,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03880,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03881,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03882,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03883,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03884,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03885,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03886,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03887,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03888,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03889,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03890,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03891,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03892,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03893,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03894,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03895,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03896,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03897,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03898,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03899,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03900,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03901,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03902,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03903,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03904,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03905,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03906,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03907,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03908,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03909,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03910,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03911,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03912,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03913,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03914,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03915,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03916,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03917,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03918,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03919,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03920,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03921,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03922,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03923,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03924,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03925,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03926,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03927,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03928,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03929,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03930,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03931,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03932,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03933,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03934,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03935,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03936,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03937,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03938,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03939,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03940,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03941,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03942,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03943,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03944,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03945,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03946,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03947,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03948,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03949,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03950,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03951,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03952,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03953,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03954,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03955,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03956,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03957,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03958,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03959,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03960,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03961,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03962,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03963,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03964,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03965,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03966,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03967,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03968,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03969,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03970,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03971,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03972,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03973,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03974,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03975,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03976,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03977,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03978,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03979,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03980,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03981,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03982,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03983,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03984,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03985,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03986,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03987,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03988,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03989,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03990,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03991,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03992,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03993,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03994,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-03995,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-03996,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03997,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-03998,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-03999,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04000,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04001,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04002,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04003,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04004,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04005,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04006,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04007,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04008,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04009,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04010,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04011,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04012,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04013,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04014,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04015,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04016,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04017,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04018,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04019,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04020,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04021,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04022,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04023,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04024,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04025,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04026,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04027,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04028,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04029,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04030,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04031,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04032,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04033,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04034,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04035,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04036,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04037,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04038,GATE7_SYNTHETIC_NO_AUTH_REPLAY,EDGE_false_approval,EDGE,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04039,GATE7_SYNTHETIC_NO_AUTH_REPLAY,QCH_fake_formal_sidecar,QCH,REJECT_BLOCKED,true
G7F-CORPUS-04040,GATE7_SYNTHETIC_NO_AUTH_REPLAY,BINDING_220_D1200_UNBOUND_promotion,BINDING,REJECT_BLOCKED,true
G7F-CORPUS-04041,GATE7_SYNTHETIC_NO_AUTH_REPLAY,Gate2D_row_count_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04042,GATE7_SYNTHETIC_NO_AUTH_REPLAY,runtime_production_spoofing,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
G7F-CORPUS-04043,GATE7_SYNTHETIC_NO_AUTH_REPLAY,RC5_1_field_alias_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04044,GATE7_SYNTHETIC_NO_AUTH_REPLAY,manifest_drift,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04045,GATE7_SYNTHETIC_NO_AUTH_REPLAY,missing_optional_field,INTEROP,REJECT_BLOCKED,true
G7F-CORPUS-04046,GATE7_SYNTHETIC_NO_AUTH_REPLAY,forbidden_true_flag,INTEROP,HARD_FAIL_FORBIDDEN_AUTHORIZATION,true
