fixture_id,fixture_family,source,expected_result,expected_fail_reason,not_evidence,authorization_expected,workstream
G12I-MUT-0439,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0440,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0441,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0442,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0443,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0444,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0445,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0446,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0447,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0448,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0449,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0450,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0451,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0452,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0453,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0454,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0455,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0456,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0457,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0458,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0459,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0460,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0461,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0462,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0463,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0464,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0465,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0466,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0467,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0468,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0469,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0470,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0471,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0472,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0473,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0474,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0475,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0476,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0477,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0478,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0479,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0480,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0481,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0482,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0483,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0484,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0485,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0486,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0487,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0488,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0489,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0490,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0491,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0492,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0493,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0494,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0495,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0496,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0497,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0498,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0499,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0500,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0501,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0502,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0503,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0504,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0505,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0506,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0507,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0508,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0509,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0510,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0511,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0512,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0513,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0514,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0515,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0516,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0517,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0518,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0519,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0520,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0521,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0522,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0523,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0524,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0525,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0526,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0527,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0528,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0529,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0530,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0531,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0532,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0533,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0534,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0535,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0536,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0537,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0538,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0539,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0540,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0541,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0542,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0543,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0544,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0545,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0546,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0547,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0548,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0549,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0550,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0551,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0552,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0553,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0554,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0555,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0556,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0557,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0558,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0559,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0560,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
G12I-MUT-0561,prs_blocked_bin_numeric_response,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,blocked PRS bin numeric response,true,false,descriptor
G12I-MUT-0562,route_score_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,route_score positive spoof,true,false,addendum
G12I-MUT-0563,jrc_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,JRC positive spoof,true,false,PRS_EAS
G12I-MUT-0564,qch_weighting_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,q_ch weighting spoof,true,false,state_machine
G12I-MUT-0565,yield_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,yield positive spoof,true,false,descriptor
G12I-MUT-0566,winner_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,winner positive spoof,true,false,addendum
G12I-MUT-0567,detection_probability_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,detection probability spoof,true,false,PRS_EAS
G12I-MUT-0568,runtime_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,runtime flag true,true,false,state_machine
G12I-MUT-0569,production_flag_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,production flag true,true,false,descriptor
G12I-MUT-0570,fixture_template_not_evidence_false,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,fixture not_evidence false,true,false,addendum
G12I-MUT-0571,comsol_template_field_alias,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,COMSOL fixture template alias normalized,true,false,PRS_EAS
G12I-MUT-0572,binding_blocker_retained,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,binding blocker stays blocked,true,false,state_machine
G12I-MUT-0573,descriptor_without_sha,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor sha,true,false,descriptor
G12I-MUT-0574,descriptor_without_id,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,missing descriptor id,true,false,addendum
G12I-MUT-0575,wrong_depth_unit,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,depth unit mismatch,true,false,PRS_EAS
G12I-MUT-0576,measured_geometry_claim,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,measured geometry claim,true,false,state_machine
G12I-MUT-0577,positive_valid_descriptor_receipt,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,valid descriptor receipt remains review-only,true,false,descriptor
G12I-MUT-0578,positive_valid_addendum_release,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,PASS_REVIEW_ONLY,release candidate remains no-auth,true,false,addendum
G12I-MUT-0579,bad_hash,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,descriptor hash mismatch,true,false,PRS_EAS
G12I-MUT-0580,bad_angle_convention,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,angle convention mismatch,true,false,state_machine
G12I-MUT-0581,bad_bottom_width,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,bottom width formula mismatch,true,false,descriptor
G12I-MUT-0582,micro_as_nano_spoof,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,micro descriptor cannot bind nano route,true,false,addendum
G12I-MUT-0583,unbound_promotion,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,UNBOUND route/view/bin promoted,true,false,PRS_EAS
G12I-MUT-0584,eas_solver_claim_mismatch,Gate12 descriptor/addendum/PRS_EAS/state_machine/COMSOL_fixture_template,FAIL_AS_EXPECTED,EAS solver/claim mismatch,true,false,state_machine
