response_case_id,paired_baseline_case_id,baseline_pair_required,baseline_pair_status,response_map_basis,reference_field_model,detector_operator_id,particle_position_distribution,W_top_nm,depth_nm,sidewall_deg_comsol,sidewall_taper_angle_deg_nodi,particle_diameter_nm,wavelength_nm,position_distribution_effect_delta,reference_aperture_surrogate_factor,reference_field_effect_delta,detector_overlap_annulus_effect_delta,interference_response_surrogate_delta,response_value_status,A_ref_surrogate_baseline,A_ref_surrogate_sidewall,A_ref_surrogate_delta,A_ref_surrogate_ratio,g_ref_surrogate_baseline,g_ref_surrogate_sidewall,g_ref_surrogate_delta,g_ref_surrogate_ratio,phi_ref_rad,phi_ref_source,phi_ref_confidence,enhancement_delta_proxy,enhancement_delta_relative,enhancement_delta_map_status,near_wall_response_shift,annulus_response_delta,reference_field_solver_needed_flags,reference_field_solver_needed_reason,interference_impact_status,true_W_eff_not_claimed,optical_solver_output_current,not_detection_probability_current,not_route_selection_claim,not_production_recommendation,claim_boundary,impact_matrix_version,row_id,matrix_axis,geometry_case_id,source_artifacts_json,allowed_use,blocked_use,not_detection_probability,not_winner,not_yield,not_qch_weighted,not_true_W_eff,not_optical_solver_output
RESP-D1200-TH85-P100-WL660,RESP-D1200-TH90-P100-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,85.0,5.0,100.0,660,-0.26342094996360843,0.7900272075377824,-0.20997279246221756,0.0,-0.2130271840916217,surrogate_delta_only_not_detector_validation,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.2130271840916217,-0.2130271840916217,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH85-P100-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH85-P100-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH85-P220-WL404,RESP-D1200-TH90-P220-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,85.0,5.0,220.0,404,-0.3779527160380186,0.7900272075377824,-0.20997279246221756,0.0,-0.2645664788251063,surrogate_delta_only_not_detector_validation,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.2645664788251063,-0.2645664788251063,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH85-P220-WL404,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH85-P220-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH85-P220-WL660,RESP-D1200-TH90-P220-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,85.0,5.0,220.0,660,-0.3779527160380186,0.7900272075377824,-0.20997279246221756,0.0,-0.2645664788251063,surrogate_delta_only_not_detector_validation,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.2645664788251063,-0.2645664788251063,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH85-P220-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH85-P220-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH85-P300-WL404,RESP-D1200-TH90-P300-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,85.0,5.0,300.0,404,-0.5306617374705651,0.7900272075377824,-0.20997279246221756,0.0,-0.3332855384697522,surrogate_delta_only_not_detector_validation,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.3332855384697522,-0.3332855384697522,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH85-P300-WL404,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH85-P300-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH85-P300-WL660,RESP-D1200-TH90-P300-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,85.0,5.0,300.0,660,-0.5306617374705651,0.7900272075377824,-0.20997279246221756,0.0,-0.3332855384697522,surrogate_delta_only_not_detector_validation,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,1.0,0.7900272075377824,-0.20997279246221756,0.7900272075377824,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.3332855384697522,-0.3332855384697522,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH85-P300-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH85-P300-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH83-P100-WL404,RESP-D1200-TH90-P100-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,83.0,7.0,100.0,404,-0.37023113907342564,0.705317053833029,-0.294682946166971,0.0,-0.2992113383581785,surrogate_delta_only_not_detector_validation,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.2992113383581785,-0.2992113383581785,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH83-P100-WL404,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH83-P100-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH83-P100-WL660,RESP-D1200-TH90-P100-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,83.0,7.0,100.0,660,-0.37023113907342564,0.705317053833029,-0.294682946166971,0.0,-0.2992113383581785,surrogate_delta_only_not_detector_validation,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.2992113383581785,-0.2992113383581785,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH83-P100-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH83-P100-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH83-P220-WL404,RESP-D1200-TH90-P220-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,83.0,7.0,220.0,404,-0.5321201238729716,0.705317053833029,-0.294682946166971,0.0,-0.3720613815179742,surrogate_delta_only_not_detector_validation,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.3720613815179742,-0.3720613815179742,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH83-P220-WL404,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH83-P220-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH83-P220-WL660,RESP-D1200-TH90-P220-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,83.0,7.0,220.0,660,-0.5321201238729716,0.705317053833029,-0.294682946166971,0.0,-0.3720613815179742,surrogate_delta_only_not_detector_validation,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.3720613815179742,-0.3720613815179742,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH83-P220-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH83-P220-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH83-P300-WL404,RESP-D1200-TH90-P300-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,83.0,7.0,300.0,404,-0.707113804695897,0.705317053833029,-0.294682946166971,-0.19999999999999996,-0.47080853788829063,surrogate_delta_only_not_detector_validation,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.47080853788829063,-0.47080853788829063,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.19999999999999996,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH83-P300-WL404,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH83-P300-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH83-P300-WL660,RESP-D1200-TH90-P300-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,83.0,7.0,300.0,660,-0.707113804695897,0.705317053833029,-0.294682946166971,-0.19999999999999996,-0.47080853788829063,surrogate_delta_only_not_detector_validation,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,1.0,0.705317053833029,-0.294682946166971,0.705317053833029,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.47080853788829063,-0.47080853788829063,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.19999999999999996,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH83-P300-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH83-P300-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH80-P100-WL404,RESP-D1200-TH90-P100-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,80.0,10.0,100.0,404,-0.5326753996374285,0.5768152462996841,-0.42318475370031594,0.0,-0.430137069001985,surrogate_delta_only_not_detector_validation,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.430137069001985,-0.430137069001985,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH80-P100-WL404,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH80-P100-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH80-P100-WL660,RESP-D1200-TH90-P100-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,80.0,10.0,100.0,660,-0.5326753996374285,0.5768152462996841,-0.42318475370031594,0.0,-0.430137069001985,surrogate_delta_only_not_detector_validation,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.430137069001985,-0.430137069001985,candidate_response_changed,sidewall_annulus_or_reference_delta_present,0.0,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH80-P100-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH80-P100-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH80-P220-WL404,RESP-D1200-TH90-P220-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,80.0,10.0,220.0,404,-0.7077781191276922,0.5768152462996841,-0.42318475370031594,-0.19999999999999996,-0.5289332927726037,surrogate_delta_only_not_detector_validation,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.5289332927726037,-0.5289332927726037,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.19999999999999996,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH80-P220-WL404,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH80-P220-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH80-P220-WL660,RESP-D1200-TH90-P220-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,80.0,10.0,220.0,660,-0.7077781191276922,0.5768152462996841,-0.42318475370031594,-0.19999999999999996,-0.5289332927726037,surrogate_delta_only_not_detector_validation,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.5289332927726037,-0.5289332927726037,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.19999999999999996,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH80-P220-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH80-P220-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH80-P300-WL404,RESP-D1200-TH90-P300-WL404,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,80.0,10.0,300.0,404,-0.8401106661195985,0.5768152462996841,-0.42318475370031594,-0.6,-0.6284829389189615,surrogate_delta_only_not_detector_validation,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.6284829389189615,-0.6284829389189615,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.6,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH80-P300-WL404,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH80-P300-WL404,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
RESP-D1200-TH80-P300-WL660,RESP-D1200-TH90-P300-WL660,True,paired_rectangle_baseline_present,position_distribution_reference_aperture_annulus_surrogate_v1,trapezoid_effective_aperture_surrogate_not_full_solver,tsuyama_counting_context_operator_not_probability,center_accessible_area_uniform_surrogate,500.0,1200.0,80.0,10.0,300.0,660,-0.8401106661195985,0.5768152462996841,-0.42318475370031594,-0.6,-0.6284829389189615,surrogate_delta_only_not_detector_validation,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,1.0,0.5768152462996841,-0.42318475370031594,0.5768152462996841,0.0,surrogate_zero_phase_not_measured,synthetic_context_only,-0.6284829389189615,-0.6284829389189615,candidate_response_changed,sidewall_annulus_or_reference_delta_present,-0.6,sidewall_reference_response_solver_needed_for_quantitative_claim,sidewall_reference_response_solver_needed_for_quantitative_claim,interference_proxy_shift_candidate,True,False,True,True,True,sidewall_angle_effect_matrix_for_dimensions_annulus_and_interference_only,sidewall_geometry_effects_impact_matrix_v1,RESP-D1200-TH80-P300-WL660,interference_enhancement_sidewall_sensitivity,RESP-D1200-TH80-P300-WL660,"[""588_NODI_SIDEWALL_MAINLINE_REFOCUS_LOCK_20260702"", ""cross_section_geometry.py"", ""sidewall_selected_annulus_context.py"", ""sidewall_reference_surrogate_candidate.py"", ""reference_field.py""]","evaluate how sidewall angle changes NODI dimension windows, selected-annulus coordinates, and interference-response surrogates before larger simulations","route selection, scalar scoreboard, production recommendation, wet claim, full optical solver claim, q_ch weighting, or final detection/yield conclusion",True,True,True,True,True,True
