route_key,wavelength_nm,width_nm,depth_nm,ev_pass_criterion_id,ev_pass_criterion_claim_level,ev_prior_score_p10_relative_proxy,ev_polydispersity_profile_id,ev_polydispersity_pass_fraction_proxy,contaminant_panel_id,contaminant_pass_fraction,contaminant_overlap_relative_proxy,contaminants_included_in_route_score,anchor_particles_included,biological_specificity_claim_allowed,true_ev_concentration_claim_allowed,count_or_concentration_interpretation_allowed,coincidence_event_overlap_proxy_definition,coincidence_event_overlap_proxy_label,coincidence_claim_level
660/W500/D1300,660,500,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W500/D1400,660,500,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W500/D1500,660,500,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D500,660,600,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D550,660,600,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D600,660,600,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D650,660,600,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D700,660,600,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D800,660,600,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D900,660,600,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D1000,660,600,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D1100,660,600,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D1200,660,600,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D1300,660,600,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D1400,660,600,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W600/D1500,660,600,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D500,660,700,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D550,660,700,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D600,660,700,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D650,660,700,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D700,660,700,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D800,660,700,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D900,660,700,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D1000,660,700,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D1100,660,700,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D1200,660,700,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D1300,660,700,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D1400,660,700,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W700/D1500,660,700,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-1.0,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D500,660,800,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20531153062719162,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D550,660,800,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20884670485543655,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D600,660,800,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21069767005044304,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D650,660,800,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2132071081917583,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D700,660,800,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21369810388266872,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D800,660,800,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21971555694229208,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D900,660,800,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21228444186929368,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D1000,660,800,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20376010770403083,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D1100,660,800,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20198343710796646,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D1200,660,800,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2233942660277665,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D1300,660,800,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.22790258415705283,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D1400,660,800,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2327080613734406,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W800/D1500,660,800,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2247901005018526,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D500,660,900,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.22339277098712973,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D550,660,900,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21238418950405197,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D600,660,900,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21103025257917873,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D650,660,900,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20703887269206273,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D700,660,900,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20926866770627547,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D800,660,900,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21576810968680213,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D900,660,900,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20758625670384076,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D1000,660,900,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.19933514250437492,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D1100,660,900,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21074859539370658,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D1200,660,900,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2049442524118815,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D1300,660,900,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.22709827930408677,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D1400,660,900,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.23105823134355646,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W900/D1500,660,900,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20573589443093948,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D500,660,1000,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.27335221477517263,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D550,660,1000,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2285841267402085,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D600,660,1000,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21957860803005874,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D650,660,1000,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20876124151037825,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D700,660,1000,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2168561614865189,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D800,660,1000,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21825993214197129,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D900,660,1000,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.200962359540181,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D1000,660,1000,1000,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20047333111910576,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D1100,660,1000,1100,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20003455662201874,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D1200,660,1000,1200,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21190522166894352,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D1300,660,1000,1300,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.22305021947760378,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D1400,660,1000,1400,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21772217680313605,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1000/D1500,660,1000,1500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.20902573958201492,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D500,660,1100,500,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.3324274734577254,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D550,660,1100,550,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2671121690618145,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D600,660,1100,600,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.24731757498662893,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D650,660,1100,650,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21905378787445517,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D700,660,1100,700,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2158755616234945,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D800,660,1100,800,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.2147719177459401,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
660/W1100/D900,660,1100,900,relative_ev_prior_stability_and_engineering_gate_floor_v1,relative_score_rank_only,-0.21372693166817572,v1_biomimetic_corona_nominal_size_panel,0.9,gold_anchor_contaminant_diagnostic_only,0.0,1.0,False,False,False,False,False,relative_proxy_from_event_doublet_or_overlap_risk_no_count_or_concentration_claim,non_fragile,relative_blended_pulse_proxy_only
