route_key,wavelength_nm,width_nm,depth_nm,comparison_stratum,aggregation_scope,aggregation_particle_family,aggregation_particle_filter_id,aggregation_weighting_id,aggregation_metric_id,aggregation_quantile,anchor_particles_included,contaminants_included_in_route_score,bfp_roi_score,bfp_roi_total_deltaI_proxy,bfp_roi_cross_term_proxy,bfp_roi_self_term_proxy,bfp_roi_cross_term_fraction,bfp_roi_self_term_fraction,bfp_roi_interference_dominant_flag,bfp_roi_cross_term_sign,bfp_roi_scalar_sign,bfp_roi_sign_agreement_with_scalar,bfp_roi_negative_cross_term_flag,bfp_roi_cross_term_claim_level,bfp_roi_operator_id,bfp_roi_mask_id,audit_bfp_jacobian_applied,audit_bfp_coordinate_frame,audit_bfp_jacobian_source_id,audit_bfp_jacobian_formula_id,audit_bfp_jacobian_unit_test_status,raw_roi_vs_scalar_score_ratio_diagnostic,raw_roi_vs_scalar_score_ratio_claim_level,bfp_roi_rank_in_stratum,bfp_roi_rank_percentile_in_stratum,v1_scalar_rank_in_stratum_for_bfp_audit,v1_scalar_rank_percentile_in_stratum_for_bfp_audit,roi_vs_scalar_percentile_delta,rank_delta_bfp_minus_scalar,percentile_delta_bfp_minus_scalar,rank_inversion_flag,rank_inversion_severity,rank_inversion_reason_codes
532/W1500/D800,532,1500,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.0276308422820297,-1.0276308422820297,-12.232981851677106,0.020344039635501243,0.998339712840746,0.0016602871592540282,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,3.6357957138065577,diagnostic_only_not_gate,199,0.6532399299474606,149,0.7408056042031523,-0.08756567425569173,50,-0.08756567425569173,False,none,
532/W1500/D900,532,1500,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.397170494567915,-1.397170494567915,-14.279332922856614,0.020390931763232586,0.998574033179204,0.001425966820795972,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,5.1021573442480115,diagnostic_only_not_gate,241,0.5796847635726795,122,0.7880910683012259,-0.20840630472854638,119,-0.20840630472854638,False,none,
532/W1500/D1000,532,1500,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-1.8443097616305362,-1.8443097616305362,-16.285514996802995,0.020428803118374094,0.9987471560451182,0.0012528439548818147,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,6.3378355002990086,diagnostic_only_not_gate,280,0.5113835376532399,175,0.6952714535901927,-0.18388791593695286,105,-0.18388791593695286,False,none,
532/W1500/D1100,532,1500,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.2998161278864284,-2.2998161278864284,-18.119871937190062,0.020409012410784647,0.9988749340504987,0.0011250659495013896,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,7.623091584305828,diagnostic_only_not_gate,314,0.4518388791593695,190,0.6690017513134852,-0.21716287215411567,124,-0.21716287215411567,False,none,
532/W1500/D1200,532,1500,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-2.718563162789068,-2.718563162789068,-19.81723817735878,0.02039018210918605,0.9989721461789834,0.0010278538210165816,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,9.618132285514566,diagnostic_only_not_gate,345,0.3975481611208407,150,0.7390542907180385,-0.34150612959719784,195,-0.34150612959719784,True,major,BFP.RANK_SHIFT_MAJOR
532/W1500/D1300,532,1500,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-3.199737099901216,-3.199737099901216,-21.337590384507894,0.020372256589307716,0.9990461516891078,0.0009538483108921269,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,11.151687179406087,diagnostic_only_not_gate,376,0.34325744308231176,164,0.7145359019264448,-0.371278458844133,212,-0.371278458844133,True,major,BFP.RANK_SHIFT_MAJOR
532/W1500/D1400,532,1500,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-3.5745574334163024,-3.5745574334163024,-22.644993848182704,0.020355182235725435,0.9991019250483014,0.0008980749516986218,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,12.48797828002772,diagnostic_only_not_gate,398,0.3047285464098074,161,0.7197898423817863,-0.41506129597197894,237,-0.41506129597197894,True,major,BFP.RANK_SHIFT_MAJOR
532/W1500/D1500,532,1500,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,-3.9453116346715342,-3.9453116346715342,-23.70847048408306,0.020338907922708278,0.9991428601584386,0.00085713984156156,True,negative,negative,True,True,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,13.911131745396464,diagnostic_only_not_gate,428,0.2521891418563923,154,0.7320490367775832,-0.47985989492119085,274,-0.47985989492119085,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D500,660,500,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.0063037606793224,0.0063037606793224,0.0,0.0063037606793224,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.0063037606793224,diagnostic_only_not_gate,65,0.8879159369527145,540,0.05604203152364273,0.8318739054290718,-475,0.8318739054290718,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D550,660,500,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.006373700439823224,0.006373700439823224,0.0,0.006373700439823224,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.006373700439823224,diagnostic_only_not_gate,64,0.8896672504378283,540,0.05604203152364273,0.8336252189141856,-476,0.8336252189141856,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D600,660,500,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.006437415304535249,0.006437415304535249,0.0,0.006437415304535249,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.006437415304535249,diagnostic_only_not_gate,63,0.8914185639229422,540,0.05604203152364273,0.8353765323992994,-477,0.8353765323992994,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D650,660,500,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.006495705251840909,0.006495705251840909,0.0,0.006495705251840909,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.006495705251840909,diagnostic_only_not_gate,62,0.8931698774080561,540,0.05604203152364273,0.8371278458844134,-478,0.8371278458844134,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D700,660,500,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.0065492385259399875,0.0065492385259399875,0.0,0.0065492385259399875,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.0065492385259399875,diagnostic_only_not_gate,61,0.8949211908931699,540,0.05604203152364273,0.8388791593695272,-479,0.8388791593695272,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D800,660,500,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.0066442002854724454,0.0066442002854724454,0.0,0.0066442002854724454,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.0066442002854724454,diagnostic_only_not_gate,60,0.8966725043782837,540,0.05604203152364273,0.840630472854641,-480,0.840630472854641,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D900,660,500,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.0067258670255632685,0.0067258670255632685,0.0,0.0067258670255632685,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.0067258670255632685,diagnostic_only_not_gate,59,0.8984238178633975,540,0.05604203152364273,0.8423817863397548,-481,0.8423817863397548,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D1000,660,500,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.006796865006848181,0.006796865006848181,0.0,0.006796865006848181,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.006796865006848181,diagnostic_only_not_gate,58,0.9001751313485113,540,0.05604203152364273,0.8441330998248686,-482,0.8441330998248686,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D1100,660,500,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.0068591710218459095,0.0068591710218459095,0.0,0.0068591710218459095,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.0068591710218459095,diagnostic_only_not_gate,57,0.9019264448336253,540,0.05604203152364273,0.8458844133099825,-483,0.8458844133099825,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D1200,660,500,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.006914301439838319,0.006914301439838319,0.0,0.006914301439838319,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.006914301439838319,diagnostic_only_not_gate,56,0.9036777583187391,540,0.05604203152364273,0.8476357267950964,-484,0.8476357267950964,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D1300,660,500,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.00696101622693168,0.00696101622693168,0.0,0.00696101622693168,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.00696101622693168,diagnostic_only_not_gate,55,0.9054290718038529,540,0.05604203152364273,0.8493870402802102,-485,0.8493870402802102,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D1400,660,500,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.007001348016756931,0.007001348016756931,0.0,0.007001348016756931,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.007001348016756931,diagnostic_only_not_gate,54,0.9071803852889667,540,0.05604203152364273,0.851138353765324,-486,0.851138353765324,True,major,BFP.RANK_SHIFT_MAJOR
660/W500/D1500,660,500,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.007037608993021659,0.007037608993021659,0.0,0.007037608993021659,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.007037608993021659,diagnostic_only_not_gate,53,0.9089316987740805,540,0.05604203152364273,0.8528896672504378,-487,0.8528896672504378,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D500,660,600,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.00865915018129922,0.00865915018129922,0.0,0.00865915018129922,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.00865915018129922,diagnostic_only_not_gate,52,0.9106830122591945,540,0.05604203152364273,0.8546409807355517,-488,0.8546409807355517,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D550,660,600,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.008708168216847157,0.008708168216847157,0.0,0.008708168216847157,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.008708168216847157,diagnostic_only_not_gate,51,0.9124343257443083,540,0.05604203152364273,0.8563922942206655,-489,0.8563922942206655,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D600,660,600,600,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.008752802717128007,0.008752802717128007,0.0,0.008752802717128007,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.008752802717128007,diagnostic_only_not_gate,50,0.9141856392294221,540,0.05604203152364273,0.8581436077057794,-490,0.8581436077057794,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D650,660,600,650,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.008793647699324895,0.008793647699324895,0.0,0.008793647699324895,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.008793647699324895,diagnostic_only_not_gate,49,0.9159369527145359,540,0.05604203152364273,0.8598949211908932,-491,0.8598949211908932,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D700,660,600,700,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.00883118907585804,0.00883118907585804,0.0,0.00883118907585804,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.00883118907585804,diagnostic_only_not_gate,48,0.9176882661996497,540,0.05604203152364273,0.861646234676007,-492,0.861646234676007,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D800,660,600,800,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.00889790643335828,0.00889790643335828,0.0,0.00889790643335828,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.00889790643335828,diagnostic_only_not_gate,47,0.9194395796847635,540,0.05604203152364273,0.8633975481611208,-493,0.8633975481611208,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D900,660,600,900,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.008955468818523635,0.008955468818523635,0.0,0.008955468818523635,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.008955468818523635,diagnostic_only_not_gate,46,0.9211908931698775,540,0.05604203152364273,0.8651488616462347,-494,0.8651488616462347,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D1000,660,600,1000,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.009005698752617836,0.009005698752617836,0.0,0.009005698752617836,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.009005698752617836,diagnostic_only_not_gate,45,0.9229422066549913,540,0.05604203152364273,0.8669001751313485,-495,0.8669001751313485,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D1100,660,600,1100,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.00904995527067295,0.00904995527067295,0.0,0.00904995527067295,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.00904995527067295,diagnostic_only_not_gate,44,0.9246935201401051,540,0.05604203152364273,0.8686514886164624,-496,0.8686514886164624,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D1200,660,600,1200,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.009089275170257314,0.009089275170257314,0.0,0.009089275170257314,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.009089275170257314,diagnostic_only_not_gate,43,0.9264448336252189,540,0.05604203152364273,0.8704028021015762,-497,0.8704028021015762,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D1300,660,600,1300,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.009119613174130195,0.009119613174130195,0.0,0.009119613174130195,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.009119613174130195,diagnostic_only_not_gate,42,0.9281961471103327,540,0.05604203152364273,0.87215411558669,-498,0.87215411558669,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D1400,660,600,1400,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.009143882815137904,0.009143882815137904,0.0,0.009143882815137904,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.009143882815137904,diagnostic_only_not_gate,41,0.9299474605954465,540,0.05604203152364273,0.8739054290718038,-499,0.8739054290718038,True,major,BFP.RANK_SHIFT_MAJOR
660/W600/D1500,660,600,1500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.009165717539963316,0.009165717539963316,0.0,0.009165717539963316,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.009165717539963316,diagnostic_only_not_gate,40,0.9316987740805605,540,0.05604203152364273,0.8756567425569177,-500,0.8756567425569177,True,major,BFP.RANK_SHIFT_MAJOR
660/W700/D500,660,700,500,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.009473250434553621,0.009473250434553621,0.0,0.009473250434553621,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.009473250434553621,diagnostic_only_not_gate,39,0.9334500875656743,540,0.05604203152364273,0.8774080560420315,-501,0.8774080560420315,True,major,BFP.RANK_SHIFT_MAJOR
660/W700/D550,660,700,550,all_ranked_routes,unique_route,EV_sEV,ev_prior_only_excludes_gold_anchors,unweighted_ev_prior_rows,signed_bfp_total_deltaI_proxy,p10,False,False,0.00951246098711139,0.00951246098711139,0.0,0.00951246098711139,0.0,1.0,False,zero,negative,False,False,signed_relative_interference_audit_only,v1_signed_detector_integral_route_aggregate,calibration/bfp_roi_mask_template.json,True,uv_direction_cosine,closed_form_direction_cosine_solid_angle_weight_v1,dOmega_du_dv_eq_1_over_sqrt_1_minus_u2_minus_v2,pass,-0.00951246098711139,diagnostic_only_not_gate,38,0.9352014010507881,540,0.05604203152364273,0.8791593695271454,-502,0.8791593695271454,True,major,BFP.RANK_SHIFT_MAJOR
