diagnostic_schema_version,candidate_id,route_key,comparison_stratum,v1_scalar_rank_percentile_in_stratum,bfp_roi_rank_percentile_in_stratum,green_tensor_rank_percentile_in_stratum,green_tensor_vs_v1_rank_percentile_delta,green_tensor_pairwise_inversion_flag,surrogate_risk_label,surrogate_risk_reason_codes,raw_complex_field_proxy_diagnostic_only,raw_magnitude_final_gate_allowed,calibrated_claim_allowed,p0_release_conclusion_changed,physical_ceiling_role
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W500_D1400,660/W500/D1400,all_ranked_routes,0.05604203152364273,0.9071803852889667,0.4597197898423818,0.4036777583187391,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5121716287215411,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W500_D1500,660/W500/D1500,all_ranked_routes,0.05604203152364273,0.9089316987740805,0.5315236427320491,0.4754816112084064,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5649737302977232,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D500,660/W600/D500,all_ranked_routes,0.05604203152364273,0.9106830122591945,0.9982486865148862,0.9422066549912435,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.9471978984238179,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D550,660/W600/D550,all_ranked_routes,0.05604203152364273,0.9124343257443083,0.9824868651488616,0.9264448336252189,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.9306479859894922,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D600,660/W600/D600,all_ranked_routes,0.05604203152364273,0.9141856392294221,0.9754816112084063,0.9194395796847635,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.9227670753064798,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D650,660/W600/D650,all_ranked_routes,0.05604203152364273,0.9159369527145359,0.957968476357268,0.9019264448336253,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.9062171628721541,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D700,660/W600/D700,all_ranked_routes,0.05604203152364273,0.9176882661996497,0.9176882661996497,0.861646234676007,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8723292469352014,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D800,660/W600/D800,all_ranked_routes,0.05604203152364273,0.9194395796847635,0.8774080560420315,0.8213660245183888,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8384413309982487,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D900,660/W600/D900,all_ranked_routes,0.05604203152364273,0.9211908931698775,0.8073555166374782,0.7513134851138354,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.769877408056042,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D1000,660/W600/D1000,all_ranked_routes,0.05604203152364273,0.9229422066549913,0.74430823117338,0.6882661996497372,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7186514886164623,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D1100,660/W600/D1100,all_ranked_routes,0.05604203152364273,0.9246935201401051,0.679509632224168,0.6234676007005253,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6674255691768827,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D1200,660/W600/D1200,all_ranked_routes,0.05604203152364273,0.9264448336252189,0.6234676007005253,0.5674255691768826,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6248686514886165,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D1300,660/W600/D1300,all_ranked_routes,0.05604203152364273,0.9281961471103327,0.5753064798598949,0.5192644483362522,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5909807355516637,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D1400,660/W600/D1400,all_ranked_routes,0.05604203152364273,0.9299474605954465,0.47110332749562167,0.41506129597197894,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.522416812609457,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W600_D1500,660/W600/D1500,all_ranked_routes,0.05604203152364273,0.9316987740805605,0.5455341506129597,0.489492119089317,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5752189141856392,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D500,660/W700/D500,all_ranked_routes,0.05604203152364273,0.9334500875656743,1.0,0.9439579684763573,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.9574430823117338,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D550,660/W700/D550,all_ranked_routes,0.05604203152364273,0.9352014010507881,0.9964973730297724,0.9404553415061296,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.940893169877408,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D600,660/W700/D600,all_ranked_routes,0.05604203152364273,0.9369527145359019,0.9859894921190893,0.9299474605954465,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.9330122591943958,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D650,660/W700/D650,all_ranked_routes,0.05604203152364273,0.9387040280210157,0.9693520140105079,0.9133099824868651,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.91646234676007,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D700,660/W700/D700,all_ranked_routes,0.05604203152364273,0.9404553415061296,0.9281961471103327,0.87215411558669,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8825744308231175,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D800,660/W700/D800,all_ranked_routes,0.05604203152364273,0.9422066549912435,0.8835376532399299,0.8274956217162872,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.8486865148861645,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D900,660/W700/D900,all_ranked_routes,0.05604203152364273,0.9439579684763573,0.8143607705779334,0.7583187390542907,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7801225919439579,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D1000,660/W700/D1000,all_ranked_routes,0.05604203152364273,0.9457092819614711,0.7548161120840631,0.6987740805604203,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.7288966725043783,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D1100,660/W700/D1100,all_ranked_routes,0.05604203152364273,0.9474605954465849,0.6943957968476357,0.638353765323993,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6776707530647986,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D1200,660/W700/D1200,all_ranked_routes,0.05604203152364273,0.9492119089316988,0.6401050788091068,0.5840630472854641,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6351138353765324,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D1300,660/W700/D1300,all_ranked_routes,0.05604203152364273,0.9509632224168126,0.5901926444833625,0.5341506129597198,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6012259194395796,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W700_D1400,660/W700/D1400,all_ranked_routes,0.05604203152364273,0.9527145359019265,0.4859894921190894,0.42994746059544664,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.532661996497373,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,control_660_W700_D1500,660/W700/D1500,all_ranked_routes,0.05604203152364273,0.9544658493870403,0.5665499124343257,0.510507880910683,True,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR;GREEN_TENSOR.PAIRWISE_ORDER_SHIFT,0.5854640980735552,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D500,660/W800/D500,all_ranked_routes,0.957968476357268,0.8021015761821366,0.9527145359019265,-0.005253940455341555,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.8983362521891419,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,tsuyama_like_660_W800_D550,660/W800/D550,all_ranked_routes,0.9387040280210157,0.7548161120840631,0.9001751313485113,-0.038528896672504365,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.8596322241681262,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D600,660/W800/D600,all_ranked_routes,0.9246935201401051,0.7040280210157619,0.8686514886164624,-0.05604203152364273,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.8281961471103328,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D650,660/W800/D650,all_ranked_routes,0.9124343257443083,0.658493870402802,0.8248686514886164,-0.08756567425569184,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.7903677758318739,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D700,660/W800/D700,all_ranked_routes,0.9071803852889667,0.6077057793345009,0.7583187390542907,-0.14886164623467601,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.7328371278458844,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D800,660/W800/D800,all_ranked_routes,0.8844133099824869,0.5288966725043782,0.6725043782837128,-0.21190893169877412,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6626970227670752,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D900,660/W800/D900,all_ranked_routes,0.9176882661996497,0.44833625218914186,0.5166374781085814,-0.4010507880910683,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5570052539404553,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D1000,660/W800/D1000,all_ranked_routes,0.9667250437828371,0.3660245183887916,0.4010507880910683,-0.5656742556917688,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.4680385288966725,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D1100,660/W800/D1100,all_ranked_routes,0.9719789842381786,0.28721541155866903,0.2732049036777583,-0.6987740805604203,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.3805604203152364,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D1200,660/W800/D1200,all_ranked_routes,0.8756567425569177,0.20490367775831875,0.13309982486865146,-0.7425569176882663,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.30000000000000004,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W800_D1300,660/W800/D1300,all_ranked_routes,0.8669001751313485,0.13485113835376528,0.04903677758318736,-0.8178633975481612,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.23397548161120837,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,main_660_W800_D1400,660/W800/D1400,all_ranked_routes,0.8598949211908932,0.09106830122591947,0.0026269702276707774,-0.8572679509632224,True,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR;GREEN_TENSOR.PAIRWISE_ORDER_SHIFT,0.1449211908931699,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,main_660_W800_D1500,660/W800/D1500,all_ranked_routes,0.8704028021015762,0.0630472854640981,0.017513134851138368,-0.8528896672504378,True,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR;GREEN_TENSOR.PAIRWISE_ORDER_SHIFT,0.18432574430823118,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D500,660/W900/D500,all_ranked_routes,0.8774080560420315,0.8458844133099825,0.9719789842381786,0.0945709281961471,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.9180385288966725,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D550,660/W900/D550,all_ranked_routes,0.9159369527145359,0.8091068301225919,0.9334500875656743,0.017513134851138368,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.8841506129597198,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D600,660/W900/D600,all_ranked_routes,0.9211908931698775,0.7670753064798599,0.8966725043782837,-0.024518388791593737,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.8565674255691769,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D650,660/W900/D650,all_ranked_routes,0.9474605954465849,0.7197898423817863,0.8528896672504378,-0.0945709281961471,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.8179509632224168,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D700,660/W900/D700,all_ranked_routes,0.9299474605954465,0.6760070052539404,0.798598949211909,-0.13134851138353754,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.7633975481611209,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D800,660/W900/D800,all_ranked_routes,0.9019264448336253,0.5866900175131349,0.702276707530648,-0.1996497373029773,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.6887040280210157,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D900,660/W900/D900,all_ranked_routes,0.9439579684763573,0.5131348511383538,0.5691768826619965,-0.37478108581436076,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5862521891418564,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D1000,660/W900/D1000,all_ranked_routes,0.9824868651488616,0.4413309982486865,0.44483362521891423,-0.5376532399299474,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5019264448336253,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D1100,660/W900/D1100,all_ranked_routes,0.9229422066549913,0.3677758318739054,0.339754816112084,-0.5831873905429072,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.41681260945709275,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D1200,660/W900/D1200,all_ranked_routes,0.9597197898423818,0.3029772329246935,0.21453590192644478,-0.745183887915937,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.34430823117338005,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D1300,660/W900/D1300,all_ranked_routes,0.8686514886164624,0.21891418563922938,0.0901926444833625,-0.7784588441330998,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.27180385288966724,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,optional_660_W900_D1400,660/W900/D1400,all_ranked_routes,0.8633975481611209,0.15586690017513138,0.014010507880910628,-0.8493870402802103,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.17399299474605956,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W900_D1500,660/W900/D1500,all_ranked_routes,0.9544658493870403,0.11733800350262702,0.02977232924693518,-0.9246935201401051,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.2087565674255692,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D500,660/W1000/D500,all_ranked_routes,0.7933450087565674,0.8633975481611209,0.978108581436077,0.1847635726795096,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.9259194395796847,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D550,660/W1000/D550,all_ranked_routes,0.8651488616462346,0.8371278458844134,0.9483362521891419,0.08318739054290725,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.8967600700525394,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D600,660/W1000/D600,all_ranked_routes,0.8861646234676007,0.7968476357267951,0.9124343257443083,0.02626970227670755,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.8699649737302977,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D650,660/W1000/D650,all_ranked_routes,0.9404553415061296,0.7583187390542907,0.87215411558669,-0.06830122591943966,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.8352014010507882,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D700,660/W1000/D700,all_ranked_routes,0.8949211908931699,0.7180385288966725,0.8178633975481611,-0.07705779334500884,False,low_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY,0.7824868651488617,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D800,660/W1000/D800,all_ranked_routes,0.8896672504378283,0.6357267950963222,0.7346760070052539,-0.15499124343257442,False,medium_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MODERATE,0.71077057793345,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D900,660/W1000/D900,all_ranked_routes,0.9754816112084063,0.5586690017513135,0.5971978984238179,-0.3782837127845884,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.6067425569176882,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D1000,660/W1000/D1000,all_ranked_routes,0.9772329246935202,0.48861646234676004,0.4728546409807356,-0.5043782837127846,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.5231173380035026,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D1100,660/W1000/D1100,all_ranked_routes,0.9807355516637478,0.4203152364273205,0.3695271453590193,-0.6112084063047285,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.44045534150612964,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D1200,660/W1000/D1200,all_ranked_routes,0.9194395796847635,0.3590192644483362,0.2539404553415061,-0.6654991243432574,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.3695271453590193,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D1300,660/W1000/D1300,all_ranked_routes,0.8791593695271454,0.2942206654991243,0.14185639229422065,-0.7373029772329247,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.30569176882661997,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D1400,660/W1000/D1400,all_ranked_routes,0.8931698774080561,0.22241681260945712,0.02626970227670755,-0.8669001751313485,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.20402802101576184,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1000_D1500,660/W1000/D1500,all_ranked_routes,0.9352014010507881,0.17162872154115583,0.04728546409807355,-0.8879159369527145,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.23318739054290716,False,False,False,surrogate_risk_reduction_only
ev_nodi_p1_physical_ceiling_no_solver_diagnostic_v1,v1_route_660_W1100_D500,660/W1100/D500,all_ranked_routes,0.5604203152364273,0.8739054290718038,0.9807355516637478,0.4203152364273205,False,high_surrogate_risk,GREEN_TENSOR.NO_SOLVER_RANK_PROXY;GREEN_TENSOR.RANK_PERCENTILE_SHIFT_MAJOR,0.930647985989492,False,False,False,surrogate_risk_reduction_only
