gate2b_context_row_id,source_artifact,source_sha256,source_row_count,source_row_identity,source_row_type,route_key,candidate_route_family,NODI_view,nodi_view_binding_status,diameter_nm,bin_basis,tpd_bin_label,edge4_to_edge20_policy,allowed_use,blocked_use,is_chi_selected,qch_weighting_authorized,jrc_authorized,production_ingestion_authorized,runtime_configuration_authorized,recommended_gate2b_status,required_nodi_review,source_crosswalk_status,blocker_preserved,gate2b_artifact_level_context_candidate,gate2b_grain_level_context_ingestion_authorized,grain_level_ingestion_policy,nodi_automation_binding_status
G2B_ALLOWED_CTX_060,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_003_W800_D1200_A87_220NM_residence_time_weighted_edge_norm_0p25_0p50_per_wavelength_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_061,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_003_W800_D1200_A87_220NM_residence_time_weighted_edge_norm_0p50_0p75_fixed_660_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_062,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_003_W800_D1200_A87_220NM_residence_time_weighted_edge_norm_0p50_0p75_per_wavelength_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_063,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_003_W800_D1200_A87_220NM_residence_time_weighted_edge_norm_0p75_1p00_fixed_660_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_064,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_003_W800_D1200_A87_220NM_residence_time_weighted_edge_norm_0p75_1p00_per_wavelength_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,220,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_065,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_velocity_weighted_edge_norm_0p00_0p25_fixed_660_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_066,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_velocity_weighted_edge_norm_0p00_0p25_per_wavelength_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_067,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_velocity_weighted_edge_norm_0p25_0p50_fixed_660_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_068,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_velocity_weighted_edge_norm_0p25_0p50_per_wavelength_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_069,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_velocity_weighted_edge_norm_0p50_0p75_fixed_660_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_070,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_velocity_weighted_edge_norm_0p50_0p75_per_wavelength_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p50_0p75,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_071,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_velocity_weighted_edge_norm_0p75_1p00_fixed_660_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_072,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_velocity_weighted_edge_norm_0p75_1p00_per_wavelength_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p75_1p00,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_073,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_residence_time_weighted_edge_norm_0p00_0p25_fixed_660_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_074,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_residence_time_weighted_edge_norm_0p00_0p25_per_wavelength_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p00_0p25,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
G2B_ALLOWED_CTX_075,roadmap/TPD_PRS_CHI_CONTEXT_SIDECAR_BINS_20260622.csv,8c2f785d5d4d7a16af0b4817b7f97a7ecf8824e84cc2f9b602e1b67906dcefc1,64,CHI_CTX_BIN_ALIGN_TPD_SRC_004_W800_D1200_A87_300NM_residence_time_weighted_edge_norm_0p25_0p50_fixed_660_gold,proxy_bin,660/W800/D1200,W800,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,CANDIDATE_VIEW_DECLARED_BY_PROXY_SIDECAR_RECHECK_REQUIRED,300,edge4_to_prs_edge20_proxy,edge_norm_0p25_0p50,EDGE4_TO_EDGE20_COARSE_TO_FINE_REVIEW_POLICY_NEEDED_NOT_DIRECT_PRS_BIN,Gate2B context-only proxy review support; read-only formal context ingestion candidate if NODI accepts partial grain match; not a formula input,chi_selected; weighting; q_ch*eta; q_ch*chi*eta; JOINT_ROUTE_CLASS; route_score; yield; winner; detection_probability; time-to-clog; recovery; calibrated_clogging; fabrication_release; production_ingestion; runtime_configuration,false,false,false,false,false,GATE2B_ALLOWED_CONTEXT_ONLY_PARTIAL_PROXY,NODI must recheck current PRS production artifact route/view/diameter/bin coverage and preserve context-only claim boundary,GATE2_CANDIDATE_CONTEXT_ONLY_PARTIAL_GRAIN_MATCH,Proxy context only; chi_selected absent; edge4 to PRS edge20 grouping requires review; diameter coverage may be missing,true,false,EDGE4_TO_EDGE20_REVIEW_REQUIRED; artifact-level context candidate only; do not ingest as direct PRS edge20 grain,ARTIFACT_LEVEL_ONLY_GRAIN_LEVEL_NOT_INGESTABLE_UNTIL_NODI_EDGE4_EDGE20_POLICY
